/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_outputs/job_64_neurons_10_layers_scaled_99515
Epoch 0, Train Loss: 3.226268768310547, Validation Loss: 3.2299420833587646
Epoch 99, Train Loss: 2.957308530807495, Validation Loss: 2.9631738662719727
Epoch 100, Train Loss: 2.957092046737671, Validation Loss: 2.9629623889923096
Epoch 101, Train Loss: 2.956876277923584, Validation Loss: 2.96274995803833
Epoch 102, Train Loss: 2.9566609859466553, Validation Loss: 2.9625370502471924
Epoch 103, Train Loss: 2.9564456939697266, Validation Loss: 2.9623239040374756
Epoch 104, Train Loss: 2.9562313556671143, Validation Loss: 2.962110996246338
Epoch 105, Train Loss: 2.95601749420166, Validation Loss: 2.961897850036621
Epoch 106, Train Loss: 2.955803871154785, Validation Loss: 2.9616851806640625
Epoch 107, Train Loss: 2.9555907249450684, Validation Loss: 2.961472988128662
Epoch 108, Train Loss: 2.955378532409668, Validation Loss: 2.961261749267578
Epoch 109, Train Loss: 2.9551663398742676, Validation Loss: 2.9610514640808105
Epoch 110, Train Loss: 2.9549543857574463, Validation Loss: 2.960841655731201
Epoch 111, Train Loss: 2.954742908477783, Validation Loss: 2.9606332778930664
Epoch 112, Train Loss: 2.9545321464538574, Validation Loss: 2.960425853729248
Epoch 113, Train Loss: 2.9543213844299316, Validation Loss: 2.960218667984009
Epoch 114, Train Loss: 2.954111099243164, Validation Loss: 2.960012674331665
Epoch 115, Train Loss: 2.953901529312134, Validation Loss: 2.9598071575164795
Epoch 116, Train Loss: 2.9536921977996826, Validation Loss: 2.9596025943756104
Epoch 117, Train Loss: 2.9534835815429688, Validation Loss: 2.9593985080718994
Epoch 118, Train Loss: 2.953275680541992, Validation Loss: 2.9591944217681885
Epoch 119, Train Loss: 2.9530680179595947, Validation Loss: 2.9589908123016357
Epoch 120, Train Loss: 2.9528605937957764, Validation Loss: 2.958787202835083
Epoch 121, Train Loss: 2.9526538848876953, Validation Loss: 2.9585835933685303
Epoch 122, Train Loss: 2.9524471759796143, Validation Loss: 2.9583799839019775
Epoch 123, Train Loss: 2.9522414207458496, Validation Loss: 2.958176612854004
Epoch 124, Train Loss: 2.952035665512085, Validation Loss: 2.957973003387451
Epoch 125, Train Loss: 2.9518303871154785, Validation Loss: 2.9577701091766357
Epoch 126, Train Loss: 2.951625347137451, Validation Loss: 2.9575672149658203
Epoch 127, Train Loss: 2.951421022415161, Validation Loss: 2.957364797592163
Epoch 128, Train Loss: 2.951216697692871, Validation Loss: 2.957163095474243
Epoch 129, Train Loss: 2.9510135650634766, Validation Loss: 2.9569613933563232
Epoch 130, Train Loss: 2.950810432434082, Validation Loss: 2.9567606449127197
Epoch 131, Train Loss: 2.9506077766418457, Validation Loss: 2.956559896469116
Epoch 132, Train Loss: 2.9504053592681885, Validation Loss: 2.95635986328125
Epoch 133, Train Loss: 2.9502034187316895, Validation Loss: 2.956160306930542
Epoch 134, Train Loss: 2.9500019550323486, Validation Loss: 2.9559617042541504
Epoch 135, Train Loss: 2.949801206588745, Validation Loss: 2.955763101577759
Epoch 136, Train Loss: 2.9496002197265625, Validation Loss: 2.9555652141571045
Epoch 137, Train Loss: 2.949399948120117, Validation Loss: 2.9553678035736084
Epoch 138, Train Loss: 2.949199914932251, Validation Loss: 2.9551703929901123
Epoch 139, Train Loss: 2.949000597000122, Validation Loss: 2.9549736976623535
Epoch 140, Train Loss: 2.948801279067993, Validation Loss: 2.954777240753174
Epoch 141, Train Loss: 2.9486026763916016, Validation Loss: 2.954580783843994
Epoch 142, Train Loss: 2.948404312133789, Validation Loss: 2.9543850421905518
Epoch 143, Train Loss: 2.9482061862945557, Validation Loss: 2.9541893005371094
Epoch 144, Train Loss: 2.9480087757110596, Validation Loss: 2.953994035720825
Epoch 145, Train Loss: 2.9478116035461426, Validation Loss: 2.953798770904541
Epoch 146, Train Loss: 2.947614908218384, Validation Loss: 2.953603982925415
Epoch 147, Train Loss: 2.947418689727783, Validation Loss: 2.9534096717834473
Epoch 148, Train Loss: 2.9472227096557617, Validation Loss: 2.953216075897217
Epoch 149, Train Loss: 2.9470272064208984, Validation Loss: 2.9530222415924072
Epoch 150, Train Loss: 2.9468319416046143, Validation Loss: 2.952829122543335
Epoch 151, Train Loss: 2.9466371536254883, Validation Loss: 2.95263671875
Epoch 152, Train Loss: 2.9464426040649414, Validation Loss: 2.952444553375244
Epoch 153, Train Loss: 2.9462485313415527, Validation Loss: 2.9522526264190674
Epoch 154, Train Loss: 2.946054697036743, Validation Loss: 2.952061414718628
Epoch 155, Train Loss: 2.945861339569092, Validation Loss: 2.9518704414367676
Epoch 156, Train Loss: 2.9456684589385986, Validation Loss: 2.9516801834106445
Epoch 157, Train Loss: 2.9454758167266846, Validation Loss: 2.9514899253845215
Epoch 158, Train Loss: 2.9452831745147705, Validation Loss: 2.9513003826141357
Epoch 159, Train Loss: 2.945091485977173, Validation Loss: 2.951111078262329
Epoch 160, Train Loss: 2.9449000358581543, Validation Loss: 2.9509217739105225
Epoch 161, Train Loss: 2.944708824157715, Validation Loss: 2.950733184814453
Epoch 162, Train Loss: 2.9445178508758545, Validation Loss: 2.950544834136963
Epoch 163, Train Loss: 2.9443273544311523, Validation Loss: 2.9503567218780518
Epoch 164, Train Loss: 2.9441375732421875, Validation Loss: 2.9501688480377197
Epoch 165, Train Loss: 2.9439475536346436, Validation Loss: 2.949981451034546
Epoch 166, Train Loss: 2.943758249282837, Validation Loss: 2.949794054031372
Epoch 167, Train Loss: 2.9435691833496094, Validation Loss: 2.9496071338653564
Epoch 168, Train Loss: 2.943380355834961, Validation Loss: 2.949420213699341
Epoch 169, Train Loss: 2.9431920051574707, Validation Loss: 2.9492340087890625
Epoch 170, Train Loss: 2.9430038928985596, Validation Loss: 2.949047803878784
Epoch 171, Train Loss: 2.9428164958953857, Validation Loss: 2.948862314224243
Epoch 172, Train Loss: 2.942628860473633, Validation Loss: 2.948676824569702
Epoch 173, Train Loss: 2.942441940307617, Validation Loss: 2.9484915733337402
Epoch 174, Train Loss: 2.9422554969787598, Validation Loss: 2.9483070373535156
Epoch 175, Train Loss: 2.9420690536499023, Validation Loss: 2.94812273979187
Epoch 176, Train Loss: 2.941883087158203, Validation Loss: 2.947938919067383
Epoch 177, Train Loss: 2.941697359085083, Validation Loss: 2.9477553367614746
Epoch 178, Train Loss: 2.941512107849121, Validation Loss: 2.9475719928741455
Epoch 179, Train Loss: 2.9413270950317383, Validation Loss: 2.9473888874053955
Epoch 180, Train Loss: 2.9411425590515137, Validation Loss: 2.947206497192383
Epoch 181, Train Loss: 2.940958261489868, Validation Loss: 2.947024345397949
Epoch 182, Train Loss: 2.9407742023468018, Validation Loss: 2.9468421936035156
Epoch 183, Train Loss: 2.9405906200408936, Validation Loss: 2.946660280227661
Epoch 184, Train Loss: 2.9404072761535645, Validation Loss: 2.946479320526123
Epoch 185, Train Loss: 2.9402241706848145, Validation Loss: 2.946298122406006
Epoch 186, Train Loss: 2.9400413036346436, Validation Loss: 2.946117401123047
Epoch 187, Train Loss: 2.939859390258789, Validation Loss: 2.945936918258667
Epoch 188, Train Loss: 2.9396770000457764, Validation Loss: 2.9457569122314453
Epoch 189, Train Loss: 2.939495325088501, Validation Loss: 2.9455769062042236
Epoch 190, Train Loss: 2.9393138885498047, Validation Loss: 2.94539737701416
Epoch 191, Train Loss: 2.9391329288482666, Validation Loss: 2.9452178478240967
Epoch 192, Train Loss: 2.9389522075653076, Validation Loss: 2.9450390338897705
Epoch 193, Train Loss: 2.9387714862823486, Validation Loss: 2.9448604583740234
Epoch 194, Train Loss: 2.938591718673706, Validation Loss: 2.9446821212768555
Epoch 195, Train Loss: 2.9384117126464844, Validation Loss: 2.9445040225982666
Epoch 196, Train Loss: 2.938231945037842, Validation Loss: 2.944326400756836
Epoch 197, Train Loss: 2.9380528926849365, Validation Loss: 2.9441487789154053
Epoch 198, Train Loss: 2.9378740787506104, Validation Loss: 2.943971872329712
Epoch 199, Train Loss: 2.937695264816284, Validation Loss: 2.9437949657440186
Epoch 200, Train Loss: 2.937516689300537, Validation Loss: 2.943618059158325
Epoch 201, Train Loss: 2.9373388290405273, Validation Loss: 2.9434421062469482
Epoch 202, Train Loss: 2.937161445617676, Validation Loss: 2.943265914916992
Epoch 203, Train Loss: 2.936984062194824, Validation Loss: 2.9430902004241943
Epoch 204, Train Loss: 2.9368066787719727, Validation Loss: 2.9429147243499756
Epoch 205, Train Loss: 2.9366297721862793, Validation Loss: 2.942739725112915
Epoch 206, Train Loss: 2.936453342437744, Validation Loss: 2.9425647258758545
Epoch 207, Train Loss: 2.936277389526367, Validation Loss: 2.9423904418945312
Epoch 208, Train Loss: 2.9361014366149902, Validation Loss: 2.942215919494629
Epoch 209, Train Loss: 2.9359257221221924, Validation Loss: 2.942042112350464
Epoch 210, Train Loss: 2.9357504844665527, Validation Loss: 2.941868543624878
Epoch 211, Train Loss: 2.935575008392334, Validation Loss: 2.941695213317871
Epoch 212, Train Loss: 2.9354004859924316, Validation Loss: 2.9415223598480225
Epoch 213, Train Loss: 2.93522572517395, Validation Loss: 2.9413492679595947
Epoch 214, Train Loss: 2.935051679611206, Validation Loss: 2.9411768913269043
Epoch 215, Train Loss: 2.93487811088562, Validation Loss: 2.941004753112793
Epoch 216, Train Loss: 2.934704303741455, Validation Loss: 2.9408328533172607
Epoch 217, Train Loss: 2.9345309734344482, Validation Loss: 2.9406609535217285
Epoch 218, Train Loss: 2.9343578815460205, Validation Loss: 2.9404895305633545
Epoch 219, Train Loss: 2.934185028076172, Validation Loss: 2.9403183460235596
Epoch 220, Train Loss: 2.9340126514434814, Validation Loss: 2.9401473999023438
Epoch 221, Train Loss: 2.93384051322937, Validation Loss: 2.939976692199707
Epoch 222, Train Loss: 2.933668851852417, Validation Loss: 2.9398062229156494
Epoch 223, Train Loss: 2.9334969520568848, Validation Loss: 2.93963623046875
Epoch 224, Train Loss: 2.9333255290985107, Validation Loss: 2.9394659996032715
Epoch 225, Train Loss: 2.933154344558716, Validation Loss: 2.9392967224121094
Epoch 226, Train Loss: 2.932983636856079, Validation Loss: 2.939127206802368
Epoch 227, Train Loss: 2.9328129291534424, Validation Loss: 2.9389584064483643
Epoch 228, Train Loss: 2.932642698287964, Validation Loss: 2.9387893676757812
Epoch 229, Train Loss: 2.9324727058410645, Validation Loss: 2.9386208057403564
Epoch 230, Train Loss: 2.9323031902313232, Validation Loss: 2.9384524822235107
Epoch 231, Train Loss: 2.932133674621582, Validation Loss: 2.9382848739624023
Epoch 232, Train Loss: 2.93196439743042, Validation Loss: 2.938117265701294
Epoch 233, Train Loss: 2.931795597076416, Validation Loss: 2.9379491806030273
Epoch 234, Train Loss: 2.931626558303833, Validation Loss: 2.9377827644348145
Epoch 235, Train Loss: 2.9314584732055664, Validation Loss: 2.937615394592285
Epoch 236, Train Loss: 2.9312901496887207, Validation Loss: 2.937448740005493
Epoch 237, Train Loss: 2.9311225414276123, Validation Loss: 2.9372823238372803
Epoch 238, Train Loss: 2.930954933166504, Validation Loss: 2.9371166229248047
Epoch 239, Train Loss: 2.9307873249053955, Validation Loss: 2.936950445175171
Epoch 240, Train Loss: 2.9306204319000244, Validation Loss: 2.9367849826812744
Epoch 241, Train Loss: 2.9304535388946533, Validation Loss: 2.936619281768799
Epoch 242, Train Loss: 2.9302868843078613, Validation Loss: 2.9364542961120605
Epoch 243, Train Loss: 2.9301207065582275, Validation Loss: 2.9362895488739014
Epoch 244, Train Loss: 2.9299545288085938, Validation Loss: 2.936124801635742
Epoch 245, Train Loss: 2.929788827896118, Validation Loss: 2.935960531234741
Epoch 246, Train Loss: 2.9296231269836426, Validation Loss: 2.935796022415161
Epoch 247, Train Loss: 2.929457902908325, Validation Loss: 2.9356322288513184
Epoch 248, Train Loss: 2.929292917251587, Validation Loss: 2.9354686737060547
Epoch 249, Train Loss: 2.9291281700134277, Validation Loss: 2.93530535697937
Epoch 250, Train Loss: 2.9289636611938477, Validation Loss: 2.9351422786712646
Epoch 251, Train Loss: 2.9287991523742676, Validation Loss: 2.93497896194458
Epoch 252, Train Loss: 2.9286351203918457, Validation Loss: 2.9348161220550537
Epoch 253, Train Loss: 2.928471565246582, Validation Loss: 2.9346539974212646
Epoch 254, Train Loss: 2.9283080101013184, Validation Loss: 2.9344918727874756
Epoch 255, Train Loss: 2.928144693374634, Validation Loss: 2.9343297481536865
Epoch 256, Train Loss: 2.9279816150665283, Validation Loss: 2.9341683387756348
Epoch 257, Train Loss: 2.927819013595581, Validation Loss: 2.934006929397583
Epoch 258, Train Loss: 2.9276561737060547, Validation Loss: 2.9338455200195312
Epoch 259, Train Loss: 2.9274940490722656, Validation Loss: 2.933684825897217
Epoch 260, Train Loss: 2.9273319244384766, Validation Loss: 2.9335241317749023
Epoch 261, Train Loss: 2.9271700382232666, Validation Loss: 2.933363437652588
Epoch 262, Train Loss: 2.9270083904266357, Validation Loss: 2.9332032203674316
Epoch 263, Train Loss: 2.926847219467163, Validation Loss: 2.9330430030822754
Epoch 264, Train Loss: 2.9266860485076904, Validation Loss: 2.9328832626342773
Epoch 265, Train Loss: 2.926525115966797, Validation Loss: 2.9327235221862793
Epoch 266, Train Loss: 2.9263646602630615, Validation Loss: 2.9325644969940186
Epoch 267, Train Loss: 2.926204204559326, Validation Loss: 2.9324052333831787
Epoch 268, Train Loss: 2.92604398727417, Validation Loss: 2.932246208190918
Epoch 269, Train Loss: 2.925884485244751, Validation Loss: 2.9320874214172363
Epoch 270, Train Loss: 2.925724506378174, Validation Loss: 2.931929111480713
Epoch 271, Train Loss: 2.925565242767334, Validation Loss: 2.9317708015441895
Epoch 272, Train Loss: 2.925405740737915, Validation Loss: 2.931612968444824
Epoch 273, Train Loss: 2.9252469539642334, Validation Loss: 2.931455135345459
Epoch 274, Train Loss: 2.9250881671905518, Validation Loss: 2.931297779083252
Epoch 275, Train Loss: 2.924929618835449, Validation Loss: 2.931140422821045
Epoch 276, Train Loss: 2.924771547317505, Validation Loss: 2.930983304977417
Epoch 277, Train Loss: 2.9246132373809814, Validation Loss: 2.9308266639709473
Epoch 278, Train Loss: 2.924455404281616, Validation Loss: 2.9306700229644775
Epoch 279, Train Loss: 2.924298048019409, Validation Loss: 2.930513620376587
Epoch 280, Train Loss: 2.924140691757202, Validation Loss: 2.9303574562072754
Epoch 281, Train Loss: 2.923983573913574, Validation Loss: 2.930201530456543
Epoch 282, Train Loss: 2.9238266944885254, Validation Loss: 2.9300456047058105
Epoch 283, Train Loss: 2.9236698150634766, Validation Loss: 2.9298901557922363
Epoch 284, Train Loss: 2.923513174057007, Validation Loss: 2.929734945297241
Epoch 285, Train Loss: 2.9233570098876953, Validation Loss: 2.929579973220825
Epoch 286, Train Loss: 2.923201084136963, Validation Loss: 2.9294252395629883
Epoch 287, Train Loss: 2.9230453968048096, Validation Loss: 2.9292705059051514
Epoch 288, Train Loss: 2.9228899478912354, Validation Loss: 2.9291160106658936
Epoch 289, Train Loss: 2.922734260559082, Validation Loss: 2.928961992263794
Epoch 290, Train Loss: 2.922579526901245, Validation Loss: 2.9288079738616943
Epoch 291, Train Loss: 2.922424554824829, Validation Loss: 2.928654193878174
Epoch 292, Train Loss: 2.922269821166992, Validation Loss: 2.9285008907318115
Epoch 293, Train Loss: 2.9221155643463135, Validation Loss: 2.928347587585449
Epoch 294, Train Loss: 2.9219613075256348, Validation Loss: 2.928194284439087
Epoch 295, Train Loss: 2.921807050704956, Validation Loss: 2.928041458129883
Epoch 296, Train Loss: 2.9216535091400146, Validation Loss: 2.927889347076416
Epoch 297, Train Loss: 2.9214999675750732, Validation Loss: 2.927736759185791
Epoch 298, Train Loss: 2.921346426010132, Validation Loss: 2.927584648132324
Epoch 299, Train Loss: 2.9211933612823486, Validation Loss: 2.9274325370788574
Epoch 300, Train Loss: 2.9210405349731445, Validation Loss: 2.927281141281128
Epoch 301, Train Loss: 2.9208877086639404, Validation Loss: 2.9271297454833984
Epoch 302, Train Loss: 2.9207351207733154, Validation Loss: 2.926978826522827
Epoch 303, Train Loss: 2.9205827713012695, Validation Loss: 2.926827907562256
Epoch 304, Train Loss: 2.9204306602478027, Validation Loss: 2.9266772270202637
Epoch 305, Train Loss: 2.920278549194336, Validation Loss: 2.926527261734009
Epoch 306, Train Loss: 2.9201271533966064, Validation Loss: 2.9263768196105957
Epoch 307, Train Loss: 2.919975757598877, Validation Loss: 2.9262266159057617
Epoch 308, Train Loss: 2.9198241233825684, Validation Loss: 2.926076889038086
Epoch 309, Train Loss: 2.919673442840576, Validation Loss: 2.9259274005889893
Epoch 310, Train Loss: 2.919522762298584, Validation Loss: 2.9257776737213135
Epoch 311, Train Loss: 2.919372320175171, Validation Loss: 2.925628423690796
Epoch 312, Train Loss: 2.9192216396331787, Validation Loss: 2.9254794120788574
Epoch 313, Train Loss: 2.9190714359283447, Validation Loss: 2.925330400466919
Epoch 314, Train Loss: 2.918921709060669, Validation Loss: 2.9251811504364014
Epoch 315, Train Loss: 2.918771982192993, Validation Loss: 2.925032377243042
Epoch 316, Train Loss: 2.9186224937438965, Validation Loss: 2.924884080886841
Epoch 317, Train Loss: 2.918473482131958, Validation Loss: 2.9247350692749023
Epoch 318, Train Loss: 2.9183239936828613, Validation Loss: 2.924586772918701
Epoch 319, Train Loss: 2.918175220489502, Validation Loss: 2.924438714981079
Epoch 320, Train Loss: 2.9180264472961426, Validation Loss: 2.924290657043457
Epoch 321, Train Loss: 2.917877674102783, Validation Loss: 2.924143075942993
Epoch 322, Train Loss: 2.917729616165161, Validation Loss: 2.9239962100982666
Epoch 323, Train Loss: 2.917581558227539, Validation Loss: 2.92384934425354
Epoch 324, Train Loss: 2.917433738708496, Validation Loss: 2.9237029552459717
Epoch 325, Train Loss: 2.917285919189453, Validation Loss: 2.9235570430755615
Epoch 326, Train Loss: 2.9171388149261475, Validation Loss: 2.9234108924865723
Epoch 327, Train Loss: 2.9169912338256836, Validation Loss: 2.923264741897583
Epoch 328, Train Loss: 2.916844129562378, Validation Loss: 2.923119068145752
Epoch 329, Train Loss: 2.9166977405548096, Validation Loss: 2.922973394393921
Epoch 330, Train Loss: 2.916550874710083, Validation Loss: 2.922828435897827
Epoch 331, Train Loss: 2.9164042472839355, Validation Loss: 2.922682523727417
Epoch 332, Train Loss: 2.9162580966949463, Validation Loss: 2.922537088394165
Epoch 333, Train Loss: 2.916112184524536, Validation Loss: 2.922391891479492
Epoch 334, Train Loss: 2.915966033935547, Validation Loss: 2.922246217727661
Epoch 335, Train Loss: 2.915820598602295, Validation Loss: 2.9221017360687256
Epoch 336, Train Loss: 2.915674924850464, Validation Loss: 2.921957015991211
Epoch 337, Train Loss: 2.91552996635437, Validation Loss: 2.9218127727508545
Epoch 338, Train Loss: 2.9153852462768555, Validation Loss: 2.921668767929077
Epoch 339, Train Loss: 2.9152398109436035, Validation Loss: 2.921525239944458
Epoch 340, Train Loss: 2.915095806121826, Validation Loss: 2.921381950378418
Epoch 341, Train Loss: 2.9149510860443115, Validation Loss: 2.921238422393799
Epoch 342, Train Loss: 2.914806842803955, Validation Loss: 2.921095609664917
Epoch 343, Train Loss: 2.9146625995635986, Validation Loss: 2.9209530353546143
Epoch 344, Train Loss: 2.9145188331604004, Validation Loss: 2.9208104610443115
Epoch 345, Train Loss: 2.9143753051757812, Validation Loss: 2.920667886734009
Epoch 346, Train Loss: 2.914231538772583, Validation Loss: 2.9205257892608643
Epoch 347, Train Loss: 2.914088726043701, Validation Loss: 2.920383930206299
Epoch 348, Train Loss: 2.913945436477661, Validation Loss: 2.9202418327331543
Epoch 349, Train Loss: 2.9138026237487793, Validation Loss: 2.9200997352600098
Epoch 350, Train Loss: 2.9136600494384766, Validation Loss: 2.9199581146240234
Epoch 351, Train Loss: 2.913517475128174, Validation Loss: 2.919816493988037
Epoch 352, Train Loss: 2.9133753776550293, Validation Loss: 2.91967511177063
