/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_outputs/job_SamsFlow_simpler_234717
Epoch 0, Train Loss: 8.739042282104492, Validation Loss: 8.77725887298584
Epoch 32, Train Loss: 7.996516227722168, Validation Loss: 8.03480052947998
Epoch 33, Train Loss: 7.973762512207031, Validation Loss: 8.012126922607422
Epoch 34, Train Loss: 7.951068878173828, Validation Loss: 7.989406108856201
Epoch 35, Train Loss: 7.928450107574463, Validation Loss: 7.966614246368408
Epoch 36, Train Loss: 7.905908584594727, Validation Loss: 7.943832874298096
Epoch 37, Train Loss: 7.883403778076172, Validation Loss: 7.921054840087891
Epoch 38, Train Loss: 7.860957145690918, Validation Loss: 7.898319721221924
Epoch 39, Train Loss: 7.838524341583252, Validation Loss: 7.875614643096924
Epoch 40, Train Loss: 7.816095352172852, Validation Loss: 7.8529438972473145
Epoch 41, Train Loss: 7.793684482574463, Validation Loss: 7.830321788787842
Epoch 42, Train Loss: 7.7712812423706055, Validation Loss: 7.8077545166015625
Epoch 43, Train Loss: 7.748920917510986, Validation Loss: 7.78521728515625
Epoch 44, Train Loss: 7.72658109664917, Validation Loss: 7.762737274169922
Epoch 45, Train Loss: 7.704229831695557, Validation Loss: 7.740304470062256
Epoch 46, Train Loss: 7.681887626647949, Validation Loss: 7.717963218688965
Epoch 47, Train Loss: 7.659556865692139, Validation Loss: 7.695663928985596
Epoch 48, Train Loss: 7.6372880935668945, Validation Loss: 7.673453330993652
Epoch 49, Train Loss: 7.615095138549805, Validation Loss: 7.651335716247559
Epoch 50, Train Loss: 7.592962265014648, Validation Loss: 7.629274845123291
Epoch 51, Train Loss: 7.5708842277526855, Validation Loss: 7.607260227203369
Epoch 52, Train Loss: 7.548850059509277, Validation Loss: 7.585271835327148
Epoch 53, Train Loss: 7.526837348937988, Validation Loss: 7.563340663909912
Epoch 54, Train Loss: 7.50490140914917, Validation Loss: 7.541384220123291
Epoch 55, Train Loss: 7.4829888343811035, Validation Loss: 7.519464015960693
Epoch 56, Train Loss: 7.461076736450195, Validation Loss: 7.49760627746582
Epoch 57, Train Loss: 7.439162731170654, Validation Loss: 7.475816249847412
Epoch 58, Train Loss: 7.417294502258301, Validation Loss: 7.454068660736084
Epoch 59, Train Loss: 7.395440578460693, Validation Loss: 7.432368755340576
Epoch 60, Train Loss: 7.373610973358154, Validation Loss: 7.410664081573486
Epoch 61, Train Loss: 7.35180139541626, Validation Loss: 7.388997554779053
Epoch 62, Train Loss: 7.330073356628418, Validation Loss: 7.367400169372559
Epoch 63, Train Loss: 7.308348655700684, Validation Loss: 7.345743656158447
Epoch 64, Train Loss: 7.286623477935791, Validation Loss: 7.324113845825195
Epoch 65, Train Loss: 7.264930248260498, Validation Loss: 7.302478313446045
Epoch 66, Train Loss: 7.2432708740234375, Validation Loss: 7.280887603759766
Epoch 67, Train Loss: 7.221653938293457, Validation Loss: 7.259369373321533
Epoch 68, Train Loss: 7.200075149536133, Validation Loss: 7.237882614135742
Epoch 69, Train Loss: 7.178571701049805, Validation Loss: 7.216414928436279
Epoch 70, Train Loss: 7.157120227813721, Validation Loss: 7.195006847381592
Epoch 71, Train Loss: 7.1357421875, Validation Loss: 7.173643112182617
Epoch 72, Train Loss: 7.11439847946167, Validation Loss: 7.152253150939941
Epoch 73, Train Loss: 7.093118667602539, Validation Loss: 7.130917072296143
Epoch 74, Train Loss: 7.0719170570373535, Validation Loss: 7.109674453735352
Epoch 75, Train Loss: 7.050757884979248, Validation Loss: 7.088565826416016
Epoch 76, Train Loss: 7.0296406745910645, Validation Loss: 7.067517280578613
Epoch 77, Train Loss: 7.008595943450928, Validation Loss: 7.04646635055542
Epoch 78, Train Loss: 6.987584590911865, Validation Loss: 7.025453090667725
Epoch 79, Train Loss: 6.966629505157471, Validation Loss: 7.004495143890381
Epoch 80, Train Loss: 6.9456868171691895, Validation Loss: 6.983589172363281
Epoch 81, Train Loss: 6.924787521362305, Validation Loss: 6.962756156921387
Epoch 82, Train Loss: 6.903906345367432, Validation Loss: 6.942022800445557
Epoch 83, Train Loss: 6.8830485343933105, Validation Loss: 6.921290397644043
Epoch 84, Train Loss: 6.862236499786377, Validation Loss: 6.900607585906982
Epoch 85, Train Loss: 6.841510772705078, Validation Loss: 6.879979610443115
Epoch 86, Train Loss: 6.820828914642334, Validation Loss: 6.859339237213135
Epoch 87, Train Loss: 6.800198554992676, Validation Loss: 6.8387298583984375
Epoch 88, Train Loss: 6.77963924407959, Validation Loss: 6.818164825439453
Epoch 89, Train Loss: 6.759122848510742, Validation Loss: 6.797556400299072
Epoch 90, Train Loss: 6.738643169403076, Validation Loss: 6.777006149291992
Epoch 91, Train Loss: 6.718204021453857, Validation Loss: 6.756556987762451
Epoch 92, Train Loss: 6.697836875915527, Validation Loss: 6.736128807067871
Epoch 93, Train Loss: 6.677524089813232, Validation Loss: 6.715729713439941
Epoch 94, Train Loss: 6.657235145568848, Validation Loss: 6.695377349853516
Epoch 95, Train Loss: 6.6370110511779785, Validation Loss: 6.6750969886779785
Epoch 96, Train Loss: 6.616837501525879, Validation Loss: 6.654849052429199
Epoch 97, Train Loss: 6.596712589263916, Validation Loss: 6.634648323059082
Epoch 98, Train Loss: 6.576659202575684, Validation Loss: 6.614501476287842
Epoch 99, Train Loss: 6.556661128997803, Validation Loss: 6.594425678253174
Epoch 100, Train Loss: 6.536693096160889, Validation Loss: 6.574366569519043
Epoch 101, Train Loss: 6.5167951583862305, Validation Loss: 6.554385185241699
Epoch 102, Train Loss: 6.4969482421875, Validation Loss: 6.53448486328125
Epoch 103, Train Loss: 6.477138996124268, Validation Loss: 6.514632225036621
Epoch 104, Train Loss: 6.457357883453369, Validation Loss: 6.494822025299072
Epoch 105, Train Loss: 6.437607765197754, Validation Loss: 6.475091934204102
Epoch 106, Train Loss: 6.417903900146484, Validation Loss: 6.455432415008545
Epoch 107, Train Loss: 6.3982319831848145, Validation Loss: 6.435784816741943
Epoch 108, Train Loss: 6.378602981567383, Validation Loss: 6.416158676147461
Epoch 109, Train Loss: 6.359009265899658, Validation Loss: 6.396529197692871
Epoch 110, Train Loss: 6.33944845199585, Validation Loss: 6.376943588256836
Epoch 111, Train Loss: 6.3199310302734375, Validation Loss: 6.3574604988098145
Epoch 112, Train Loss: 6.300444602966309, Validation Loss: 6.338042259216309
Epoch 113, Train Loss: 6.281004905700684, Validation Loss: 6.318671703338623
Epoch 114, Train Loss: 6.261631965637207, Validation Loss: 6.299328804016113
Epoch 115, Train Loss: 6.2422966957092285, Validation Loss: 6.279989242553711
Epoch 116, Train Loss: 6.222985744476318, Validation Loss: 6.260667324066162
Epoch 117, Train Loss: 6.203721523284912, Validation Loss: 6.241471290588379
Epoch 118, Train Loss: 6.184466361999512, Validation Loss: 6.2223286628723145
Epoch 119, Train Loss: 6.165281295776367, Validation Loss: 6.203198432922363
Epoch 120, Train Loss: 6.146130561828613, Validation Loss: 6.1841254234313965
Epoch 121, Train Loss: 6.127026557922363, Validation Loss: 6.165114402770996
Epoch 122, Train Loss: 6.107975006103516, Validation Loss: 6.146119117736816
Epoch 123, Train Loss: 6.088973045349121, Validation Loss: 6.127159118652344
Epoch 124, Train Loss: 6.0700483322143555, Validation Loss: 6.108248233795166
Epoch 125, Train Loss: 6.051167964935303, Validation Loss: 6.08932638168335
Epoch 126, Train Loss: 6.032330513000488, Validation Loss: 6.070474147796631
Epoch 127, Train Loss: 6.013526439666748, Validation Loss: 6.051669120788574
Epoch 128, Train Loss: 5.994761943817139, Validation Loss: 6.032904148101807
Epoch 129, Train Loss: 5.97605562210083, Validation Loss: 6.014215469360352
Epoch 130, Train Loss: 5.957398414611816, Validation Loss: 5.995563507080078
Epoch 131, Train Loss: 5.938808441162109, Validation Loss: 5.976945877075195
Epoch 132, Train Loss: 5.9202728271484375, Validation Loss: 5.958380222320557
Epoch 133, Train Loss: 5.901778697967529, Validation Loss: 5.939844131469727
Epoch 134, Train Loss: 5.88331937789917, Validation Loss: 5.921350955963135
Epoch 135, Train Loss: 5.864894390106201, Validation Loss: 5.902861595153809
Epoch 136, Train Loss: 5.846490859985352, Validation Loss: 5.884389877319336
Epoch 137, Train Loss: 5.828126430511475, Validation Loss: 5.865891933441162
Epoch 138, Train Loss: 5.809785842895508, Validation Loss: 5.847418785095215
Epoch 139, Train Loss: 5.791476249694824, Validation Loss: 5.828986644744873
Epoch 140, Train Loss: 5.773210048675537, Validation Loss: 5.810593605041504
Epoch 141, Train Loss: 5.754965782165527, Validation Loss: 5.792245864868164
Epoch 142, Train Loss: 5.736746788024902, Validation Loss: 5.773921012878418
Epoch 143, Train Loss: 5.718574047088623, Validation Loss: 5.755669116973877
Epoch 144, Train Loss: 5.700451850891113, Validation Loss: 5.737476348876953
Epoch 145, Train Loss: 5.6823625564575195, Validation Loss: 5.71930456161499
Epoch 146, Train Loss: 5.6642913818359375, Validation Loss: 5.701180934906006
Epoch 147, Train Loss: 5.6462531089782715, Validation Loss: 5.683109283447266
Epoch 148, Train Loss: 5.628240585327148, Validation Loss: 5.665102481842041
Epoch 149, Train Loss: 5.610255241394043, Validation Loss: 5.647120952606201
Epoch 150, Train Loss: 5.592295169830322, Validation Loss: 5.629176616668701
Epoch 151, Train Loss: 5.574359893798828, Validation Loss: 5.611259460449219
Epoch 152, Train Loss: 5.556456089019775, Validation Loss: 5.593356609344482
Epoch 153, Train Loss: 5.538582801818848, Validation Loss: 5.575468063354492
Epoch 154, Train Loss: 5.520756244659424, Validation Loss: 5.55762243270874
Epoch 155, Train Loss: 5.502957344055176, Validation Loss: 5.539815425872803
Epoch 156, Train Loss: 5.485166072845459, Validation Loss: 5.522024631500244
Epoch 157, Train Loss: 5.467406272888184, Validation Loss: 5.5042724609375
Epoch 158, Train Loss: 5.449699878692627, Validation Loss: 5.486545085906982
Epoch 159, Train Loss: 5.432017803192139, Validation Loss: 5.468834400177002
Epoch 160, Train Loss: 5.41438102722168, Validation Loss: 5.451161861419678
Epoch 161, Train Loss: 5.396747589111328, Validation Loss: 5.433515548706055
Epoch 162, Train Loss: 5.379151344299316, Validation Loss: 5.4159064292907715
Epoch 163, Train Loss: 5.361595153808594, Validation Loss: 5.398307800292969
Epoch 164, Train Loss: 5.344080448150635, Validation Loss: 5.380718231201172
Epoch 165, Train Loss: 5.326587677001953, Validation Loss: 5.363166332244873
Epoch 166, Train Loss: 5.309124946594238, Validation Loss: 5.3455810546875
Epoch 167, Train Loss: 5.291706085205078, Validation Loss: 5.3280158042907715
Epoch 168, Train Loss: 5.274324893951416, Validation Loss: 5.310445308685303
Epoch 169, Train Loss: 5.256979465484619, Validation Loss: 5.292882919311523
Epoch 170, Train Loss: 5.239683628082275, Validation Loss: 5.275341987609863
Epoch 171, Train Loss: 5.222412586212158, Validation Loss: 5.257874011993408
Epoch 172, Train Loss: 5.205183029174805, Validation Loss: 5.240464210510254
Epoch 173, Train Loss: 5.187971115112305, Validation Loss: 5.2230682373046875
Epoch 174, Train Loss: 5.170766353607178, Validation Loss: 5.205695629119873
Epoch 175, Train Loss: 5.153569221496582, Validation Loss: 5.1883544921875
Epoch 176, Train Loss: 5.136382102966309, Validation Loss: 5.171031475067139
Epoch 177, Train Loss: 5.119204521179199, Validation Loss: 5.1537017822265625
Epoch 178, Train Loss: 5.102060794830322, Validation Loss: 5.136347770690918
Epoch 179, Train Loss: 5.08493185043335, Validation Loss: 5.1190009117126465
Epoch 180, Train Loss: 5.067808628082275, Validation Loss: 5.101708889007568
Epoch 181, Train Loss: 5.050719738006592, Validation Loss: 5.084438323974609
Epoch 182, Train Loss: 5.033658027648926, Validation Loss: 5.06714391708374
Epoch 183, Train Loss: 5.016600131988525, Validation Loss: 5.049844264984131
Epoch 184, Train Loss: 4.999556064605713, Validation Loss: 5.032571792602539
Epoch 185, Train Loss: 4.982508659362793, Validation Loss: 5.0153608322143555
Epoch 186, Train Loss: 4.965486526489258, Validation Loss: 4.998139381408691
Epoch 187, Train Loss: 4.9484992027282715, Validation Loss: 4.9809651374816895
Epoch 188, Train Loss: 4.931527137756348, Validation Loss: 4.9637885093688965
Epoch 189, Train Loss: 4.914554119110107, Validation Loss: 4.9466166496276855
Epoch 190, Train Loss: 4.897591590881348, Validation Loss: 4.929444789886475
Epoch 191, Train Loss: 4.880641460418701, Validation Loss: 4.912283420562744
Epoch 192, Train Loss: 4.863709449768066, Validation Loss: 4.895151138305664
Epoch 193, Train Loss: 4.846782207489014, Validation Loss: 4.87803840637207
Epoch 194, Train Loss: 4.82987642288208, Validation Loss: 4.8609113693237305
Epoch 195, Train Loss: 4.813005447387695, Validation Loss: 4.843838214874268
Epoch 196, Train Loss: 4.7961506843566895, Validation Loss: 4.8268046379089355
Epoch 197, Train Loss: 4.779313087463379, Validation Loss: 4.809821128845215
Epoch 198, Train Loss: 4.76249361038208, Validation Loss: 4.792901992797852
Epoch 199, Train Loss: 4.745663166046143, Validation Loss: 4.776003360748291
Epoch 200, Train Loss: 4.728828430175781, Validation Loss: 4.7591118812561035
Epoch 201, Train Loss: 4.711999893188477, Validation Loss: 4.7421793937683105
Epoch 202, Train Loss: 4.695209503173828, Validation Loss: 4.725239276885986
Epoch 203, Train Loss: 4.678468227386475, Validation Loss: 4.708307266235352
Epoch 204, Train Loss: 4.6617631912231445, Validation Loss: 4.691368103027344
Epoch 205, Train Loss: 4.645088195800781, Validation Loss: 4.674466609954834
Epoch 206, Train Loss: 4.62844181060791, Validation Loss: 4.657601356506348
Epoch 207, Train Loss: 4.611802577972412, Validation Loss: 4.640689373016357
Epoch 208, Train Loss: 4.595166206359863, Validation Loss: 4.623759746551514
Epoch 209, Train Loss: 4.578551769256592, Validation Loss: 4.6068644523620605
Epoch 210, Train Loss: 4.5619611740112305, Validation Loss: 4.589995384216309
Epoch 211, Train Loss: 4.545384407043457, Validation Loss: 4.573122501373291
Epoch 212, Train Loss: 4.528811931610107, Validation Loss: 4.55627965927124
Epoch 213, Train Loss: 4.512272834777832, Validation Loss: 4.539465427398682
Epoch 214, Train Loss: 4.495763778686523, Validation Loss: 4.522650718688965
Epoch 215, Train Loss: 4.47930383682251, Validation Loss: 4.505827903747559
Epoch 216, Train Loss: 4.462869644165039, Validation Loss: 4.488981246948242
Epoch 217, Train Loss: 4.446455478668213, Validation Loss: 4.472166061401367
Epoch 218, Train Loss: 4.430052280426025, Validation Loss: 4.455399990081787
Epoch 219, Train Loss: 4.4136834144592285, Validation Loss: 4.438658714294434
Epoch 220, Train Loss: 4.397341251373291, Validation Loss: 4.421947479248047
Epoch 221, Train Loss: 4.381026268005371, Validation Loss: 4.405228137969971
Epoch 222, Train Loss: 4.364758491516113, Validation Loss: 4.388520240783691
Epoch 223, Train Loss: 4.348504066467285, Validation Loss: 4.371896266937256
Epoch 224, Train Loss: 4.332261085510254, Validation Loss: 4.35534143447876
Epoch 225, Train Loss: 4.316012382507324, Validation Loss: 4.338842868804932
Epoch 226, Train Loss: 4.299765110015869, Validation Loss: 4.322376251220703
Epoch 227, Train Loss: 4.283544540405273, Validation Loss: 4.305870532989502
Epoch 228, Train Loss: 4.267373561859131, Validation Loss: 4.289465427398682
Epoch 229, Train Loss: 4.251242637634277, Validation Loss: 4.273110389709473
Epoch 230, Train Loss: 4.235135078430176, Validation Loss: 4.256743907928467
Epoch 231, Train Loss: 4.219025611877441, Validation Loss: 4.240383148193359
Epoch 232, Train Loss: 4.202937602996826, Validation Loss: 4.2240681648254395
Epoch 233, Train Loss: 4.186856269836426, Validation Loss: 4.207798957824707
Epoch 234, Train Loss: 4.170812606811523, Validation Loss: 4.191629409790039
Epoch 235, Train Loss: 4.154820919036865, Validation Loss: 4.175440311431885
Epoch 236, Train Loss: 4.138911724090576, Validation Loss: 4.15931510925293
Epoch 237, Train Loss: 4.123096942901611, Validation Loss: 4.143308162689209
Epoch 238, Train Loss: 4.107332229614258, Validation Loss: 4.127354145050049
Epoch 239, Train Loss: 4.091602325439453, Validation Loss: 4.111391544342041
Epoch 240, Train Loss: 4.075869560241699, Validation Loss: 4.0954437255859375
Epoch 241, Train Loss: 4.060216426849365, Validation Loss: 4.079532146453857
Epoch 242, Train Loss: 4.044588565826416, Validation Loss: 4.063706874847412
Epoch 243, Train Loss: 4.028947830200195, Validation Loss: 4.047977924346924
Epoch 244, Train Loss: 4.013326168060303, Validation Loss: 4.032262325286865
Epoch 245, Train Loss: 3.997779369354248, Validation Loss: 4.016587734222412
Epoch 246, Train Loss: 3.9822726249694824, Validation Loss: 4.000953197479248
Epoch 247, Train Loss: 3.966827392578125, Validation Loss: 3.985403537750244
Epoch 248, Train Loss: 3.951477289199829, Validation Loss: 3.9699394702911377
Epoch 249, Train Loss: 3.9362499713897705, Validation Loss: 3.954512119293213
Epoch 250, Train Loss: 3.9211065769195557, Validation Loss: 3.93917179107666
Epoch 251, Train Loss: 3.906040906906128, Validation Loss: 3.9239578247070312
Epoch 252, Train Loss: 3.8911051750183105, Validation Loss: 3.908881664276123
Epoch 253, Train Loss: 3.8763082027435303, Validation Loss: 3.8938748836517334
Epoch 254, Train Loss: 3.8615803718566895, Validation Loss: 3.878946542739868
Epoch 255, Train Loss: 3.8469274044036865, Validation Loss: 3.8641979694366455
Epoch 256, Train Loss: 3.8323702812194824, Validation Loss: 3.849500894546509
Epoch 257, Train Loss: 3.8179452419281006, Validation Loss: 3.8348770141601562
Epoch 258, Train Loss: 3.8036303520202637, Validation Loss: 3.8203518390655518
Epoch 259, Train Loss: 3.789407730102539, Validation Loss: 3.8058788776397705
Epoch 260, Train Loss: 3.775247573852539, Validation Loss: 3.7913870811462402
Epoch 261, Train Loss: 3.7611770629882812, Validation Loss: 3.7769596576690674
Epoch 262, Train Loss: 3.7472422122955322, Validation Loss: 3.7625796794891357
Epoch 263, Train Loss: 3.7334210872650146, Validation Loss: 3.7483327388763428
Epoch 264, Train Loss: 3.7197160720825195, Validation Loss: 3.7342140674591064
Epoch 265, Train Loss: 3.7061500549316406, Validation Loss: 3.7202062606811523
Epoch 266, Train Loss: 3.6926679611206055, Validation Loss: 3.706317186355591
Epoch 267, Train Loss: 3.679324150085449, Validation Loss: 3.692502737045288
Epoch 268, Train Loss: 3.666083574295044, Validation Loss: 3.678816080093384
Epoch 269, Train Loss: 3.6529788970947266, Validation Loss: 3.6652157306671143
Epoch 270, Train Loss: 3.6400086879730225, Validation Loss: 3.65175199508667
Epoch 271, Train Loss: 3.627223491668701, Validation Loss: 3.638422727584839
Epoch 272, Train Loss: 3.6145522594451904, Validation Loss: 3.6253764629364014
Epoch 273, Train Loss: 3.602039098739624, Validation Loss: 3.6124980449676514
Epoch 274, Train Loss: 3.589644432067871, Validation Loss: 3.599893808364868
Epoch 275, Train Loss: 3.577453851699829, Validation Loss: 3.5873920917510986
Epoch 276, Train Loss: 3.565502643585205, Validation Loss: 3.575106620788574
Epoch 277, Train Loss: 3.553712844848633, Validation Loss: 3.5630710124969482
Epoch 278, Train Loss: 3.5421342849731445, Validation Loss: 3.551213264465332
Epoch 279, Train Loss: 3.530733585357666, Validation Loss: 3.5395989418029785
Epoch 280, Train Loss: 3.519479274749756, Validation Loss: 3.528280019760132
Epoch 281, Train Loss: 3.508483648300171, Validation Loss: 3.517122268676758
Epoch 282, Train Loss: 3.4977328777313232, Validation Loss: 3.506248712539673
Epoch 283, Train Loss: 3.48708438873291, Validation Loss: 3.495500087738037
Epoch 284, Train Loss: 3.47662353515625, Validation Loss: 3.484917163848877
Epoch 285, Train Loss: 3.4663875102996826, Validation Loss: 3.4746057987213135
Epoch 286, Train Loss: 3.4563663005828857, Validation Loss: 3.464398145675659
Epoch 287, Train Loss: 3.446546792984009, Validation Loss: 3.454324245452881
Epoch 288, Train Loss: 3.4369571208953857, Validation Loss: 3.444507360458374
Epoch 289, Train Loss: 3.4275577068328857, Validation Loss: 3.4350218772888184
Epoch 290, Train Loss: 3.41828989982605, Validation Loss: 3.425732135772705
Epoch 291, Train Loss: 3.4091639518737793, Validation Loss: 3.416612148284912
Epoch 292, Train Loss: 3.400299549102783, Validation Loss: 3.4076883792877197
Epoch 293, Train Loss: 3.391594648361206, Validation Loss: 3.3989038467407227
Epoch 294, Train Loss: 3.383021593093872, Validation Loss: 3.3902993202209473
Epoch 295, Train Loss: 3.37461256980896, Validation Loss: 3.3818113803863525
Epoch 296, Train Loss: 3.366382122039795, Validation Loss: 3.373363971710205
Epoch 297, Train Loss: 3.3583157062530518, Validation Loss: 3.3650708198547363
Epoch 298, Train Loss: 3.3503851890563965, Validation Loss: 3.356973886489868
Epoch 299, Train Loss: 3.3425991535186768, Validation Loss: 3.3491148948669434
Epoch 300, Train Loss: 3.3349390029907227, Validation Loss: 3.341534376144409
Epoch 301, Train Loss: 3.3274054527282715, Validation Loss: 3.3340437412261963
Epoch 302, Train Loss: 3.32004451751709, Validation Loss: 3.3266992568969727
Epoch 303, Train Loss: 3.3128371238708496, Validation Loss: 3.3194541931152344
Epoch 304, Train Loss: 3.3057920932769775, Validation Loss: 3.312278985977173
Epoch 305, Train Loss: 3.2988741397857666, Validation Loss: 3.305164337158203
Epoch 306, Train Loss: 3.2920913696289062, Validation Loss: 3.298222541809082
Epoch 307, Train Loss: 3.285463333129883, Validation Loss: 3.2914280891418457
Epoch 308, Train Loss: 3.2790024280548096, Validation Loss: 3.2848055362701416
Epoch 309, Train Loss: 3.272669792175293, Validation Loss: 3.2783305644989014
Epoch 310, Train Loss: 3.266448974609375, Validation Loss: 3.2719948291778564
Epoch 311, Train Loss: 3.2604005336761475, Validation Loss: 3.265822410583496
Epoch 312, Train Loss: 3.2545063495635986, Validation Loss: 3.259948253631592
Epoch 313, Train Loss: 3.2487337589263916, Validation Loss: 3.25422739982605
Epoch 314, Train Loss: 3.2431352138519287, Validation Loss: 3.2486488819122314
Epoch 315, Train Loss: 3.237628936767578, Validation Loss: 3.243149518966675
Epoch 316, Train Loss: 3.2322018146514893, Validation Loss: 3.2377707958221436
Epoch 317, Train Loss: 3.226823091506958, Validation Loss: 3.232438087463379
Epoch 318, Train Loss: 3.2216098308563232, Validation Loss: 3.227217674255371
Epoch 319, Train Loss: 3.2164993286132812, Validation Loss: 3.222144842147827
Epoch 320, Train Loss: 3.2115070819854736, Validation Loss: 3.2171924114227295
Epoch 321, Train Loss: 3.2066612243652344, Validation Loss: 3.2122981548309326
Epoch 322, Train Loss: 3.2019336223602295, Validation Loss: 3.207494020462036
Epoch 323, Train Loss: 3.197305917739868, Validation Loss: 3.202728033065796
Epoch 324, Train Loss: 3.192770004272461, Validation Loss: 3.198087453842163
Epoch 325, Train Loss: 3.188323736190796, Validation Loss: 3.1936397552490234
Epoch 326, Train Loss: 3.1839516162872314, Validation Loss: 3.1892483234405518
Epoch 327, Train Loss: 3.1796460151672363, Validation Loss: 3.184953451156616
Epoch 328, Train Loss: 3.1754307746887207, Validation Loss: 3.1807034015655518
Epoch 329, Train Loss: 3.17128586769104, Validation Loss: 3.1765358448028564
Epoch 330, Train Loss: 3.16721248626709, Validation Loss: 3.1724064350128174
Epoch 331, Train Loss: 3.1632323265075684, Validation Loss: 3.1683621406555176
Epoch 332, Train Loss: 3.1593146324157715, Validation Loss: 3.16439151763916
Epoch 333, Train Loss: 3.155444860458374, Validation Loss: 3.1605594158172607
Epoch 334, Train Loss: 3.1516358852386475, Validation Loss: 3.1567137241363525
Epoch 335, Train Loss: 3.1478769779205322, Validation Loss: 3.1528468132019043
Epoch 336, Train Loss: 3.1441798210144043, Validation Loss: 3.149077892303467
Epoch 337, Train Loss: 3.140517473220825, Validation Loss: 3.145402669906616
Epoch 338, Train Loss: 3.136899709701538, Validation Loss: 3.1418540477752686
Epoch 339, Train Loss: 3.133338689804077, Validation Loss: 3.138303756713867
Epoch 340, Train Loss: 3.129838705062866, Validation Loss: 3.134812831878662
Epoch 341, Train Loss: 3.1263792514801025, Validation Loss: 3.1313376426696777
Epoch 342, Train Loss: 3.1230010986328125, Validation Loss: 3.12786602973938
Epoch 343, Train Loss: 3.1196491718292236, Validation Loss: 3.1244654655456543
Epoch 344, Train Loss: 3.1163089275360107, Validation Loss: 3.1211373805999756
Epoch 345, Train Loss: 3.113039255142212, Validation Loss: 3.1179120540618896
Epoch 346, Train Loss: 3.1098601818084717, Validation Loss: 3.1147539615631104
Epoch 347, Train Loss: 3.1067450046539307, Validation Loss: 3.111562490463257
Epoch 348, Train Loss: 3.103649139404297, Validation Loss: 3.1083805561065674
Epoch 349, Train Loss: 3.100558280944824, Validation Loss: 3.1052937507629395
Epoch 350, Train Loss: 3.0974977016448975, Validation Loss: 3.102264404296875
Epoch 351, Train Loss: 3.094442844390869, Validation Loss: 3.0992186069488525
Epoch 352, Train Loss: 3.091427803039551, Validation Loss: 3.096202850341797
Epoch 353, Train Loss: 3.088407516479492, Validation Loss: 3.093224048614502
Epoch 354, Train Loss: 3.08540415763855, Validation Loss: 3.0902764797210693
Epoch 355, Train Loss: 3.082451105117798, Validation Loss: 3.087350368499756
Epoch 356, Train Loss: 3.0795440673828125, Validation Loss: 3.0844297409057617
Epoch 357, Train Loss: 3.076712131500244, Validation Loss: 3.0814995765686035
Epoch 358, Train Loss: 3.073922634124756, Validation Loss: 3.078561782836914
