/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNFtorch_outputs/job_5_layers_8_bins_227711
Epoch 0, Train Loss: 3.7141871452331543, Validation Loss: 3.739576578140259
Epoch 84, Train Loss: 2.7429022789001465, Validation Loss: 2.7604362964630127
Epoch 85, Train Loss: 2.7401628494262695, Validation Loss: 2.7577154636383057
Epoch 86, Train Loss: 2.73749041557312, Validation Loss: 2.7550501823425293
Epoch 87, Train Loss: 2.7348766326904297, Validation Loss: 2.7524492740631104
Epoch 88, Train Loss: 2.7323179244995117, Validation Loss: 2.749898672103882
Epoch 89, Train Loss: 2.72981595993042, Validation Loss: 2.747403144836426
Epoch 90, Train Loss: 2.7273621559143066, Validation Loss: 2.744960069656372
Epoch 91, Train Loss: 2.7249624729156494, Validation Loss: 2.742563247680664
Epoch 92, Train Loss: 2.7226028442382812, Validation Loss: 2.740208387374878
Epoch 93, Train Loss: 2.720285654067993, Validation Loss: 2.737891674041748
Epoch 94, Train Loss: 2.717999219894409, Validation Loss: 2.7356135845184326
Epoch 95, Train Loss: 2.715747594833374, Validation Loss: 2.733365535736084
Epoch 96, Train Loss: 2.7135300636291504, Validation Loss: 2.731147527694702
Epoch 97, Train Loss: 2.711343288421631, Validation Loss: 2.728957414627075
Epoch 98, Train Loss: 2.7091870307922363, Validation Loss: 2.726799726486206
Epoch 99, Train Loss: 2.7070603370666504, Validation Loss: 2.7246639728546143
Epoch 100, Train Loss: 2.704960823059082, Validation Loss: 2.7225563526153564
Epoch 101, Train Loss: 2.702887773513794, Validation Loss: 2.720479726791382
Epoch 102, Train Loss: 2.7008416652679443, Validation Loss: 2.71842885017395
Epoch 103, Train Loss: 2.6988277435302734, Validation Loss: 2.716402530670166
Epoch 104, Train Loss: 2.696842670440674, Validation Loss: 2.7144036293029785
Epoch 105, Train Loss: 2.694892644882202, Validation Loss: 2.712432622909546
Epoch 106, Train Loss: 2.6929702758789062, Validation Loss: 2.7104947566986084
Epoch 107, Train Loss: 2.69107723236084, Validation Loss: 2.708590030670166
Epoch 108, Train Loss: 2.689211130142212, Validation Loss: 2.7067067623138428
Epoch 109, Train Loss: 2.6873726844787598, Validation Loss: 2.7048492431640625
Epoch 110, Train Loss: 2.685560464859009, Validation Loss: 2.7030200958251953
Epoch 111, Train Loss: 2.6837732791900635, Validation Loss: 2.701216697692871
Epoch 112, Train Loss: 2.682013750076294, Validation Loss: 2.6994378566741943
Epoch 113, Train Loss: 2.6802804470062256, Validation Loss: 2.6976816654205322
Epoch 114, Train Loss: 2.6785683631896973, Validation Loss: 2.6959445476531982
Epoch 115, Train Loss: 2.6768760681152344, Validation Loss: 2.694232702255249
Epoch 116, Train Loss: 2.6752028465270996, Validation Loss: 2.6925439834594727
Epoch 117, Train Loss: 2.673548460006714, Validation Loss: 2.6908750534057617
Epoch 118, Train Loss: 2.671912908554077, Validation Loss: 2.6892242431640625
Epoch 119, Train Loss: 2.6702964305877686, Validation Loss: 2.6875977516174316
Epoch 120, Train Loss: 2.668703556060791, Validation Loss: 2.68599271774292
Epoch 121, Train Loss: 2.6671297550201416, Validation Loss: 2.6844053268432617
Epoch 122, Train Loss: 2.6655733585357666, Validation Loss: 2.6828367710113525
Epoch 123, Train Loss: 2.664032459259033, Validation Loss: 2.6812849044799805
Epoch 124, Train Loss: 2.662505865097046, Validation Loss: 2.679746150970459
Epoch 125, Train Loss: 2.660998582839966, Validation Loss: 2.678229570388794
Epoch 126, Train Loss: 2.659505844116211, Validation Loss: 2.6767334938049316
Epoch 127, Train Loss: 2.6580288410186768, Validation Loss: 2.6752583980560303
Epoch 128, Train Loss: 2.656566858291626, Validation Loss: 2.673793077468872
Epoch 129, Train Loss: 2.655120611190796, Validation Loss: 2.6723456382751465
Epoch 130, Train Loss: 2.653691053390503, Validation Loss: 2.6709086894989014
Epoch 131, Train Loss: 2.6522750854492188, Validation Loss: 2.6694869995117188
Epoch 132, Train Loss: 2.65087628364563, Validation Loss: 2.668083429336548
Epoch 133, Train Loss: 2.6494956016540527, Validation Loss: 2.666700839996338
Epoch 134, Train Loss: 2.6481289863586426, Validation Loss: 2.6653335094451904
Epoch 135, Train Loss: 2.6467766761779785, Validation Loss: 2.6639814376831055
Epoch 136, Train Loss: 2.645437002182007, Validation Loss: 2.662640333175659
Epoch 137, Train Loss: 2.6441128253936768, Validation Loss: 2.661315679550171
Epoch 138, Train Loss: 2.6428029537200928, Validation Loss: 2.6600077152252197
Epoch 139, Train Loss: 2.6415066719055176, Validation Loss: 2.6587114334106445
Epoch 140, Train Loss: 2.64022159576416, Validation Loss: 2.657426595687866
Epoch 141, Train Loss: 2.6389498710632324, Validation Loss: 2.656157970428467
Epoch 142, Train Loss: 2.637690305709839, Validation Loss: 2.6549007892608643
Epoch 143, Train Loss: 2.6364448070526123, Validation Loss: 2.6536552906036377
Epoch 144, Train Loss: 2.635213851928711, Validation Loss: 2.6524250507354736
Epoch 145, Train Loss: 2.633995294570923, Validation Loss: 2.6512041091918945
Epoch 146, Train Loss: 2.632786989212036, Validation Loss: 2.6500000953674316
Epoch 147, Train Loss: 2.6315925121307373, Validation Loss: 2.6488046646118164
Epoch 148, Train Loss: 2.6304097175598145, Validation Loss: 2.6476197242736816
Epoch 149, Train Loss: 2.629241704940796, Validation Loss: 2.6464431285858154
Epoch 150, Train Loss: 2.628087282180786, Validation Loss: 2.645275115966797
Epoch 151, Train Loss: 2.6269452571868896, Validation Loss: 2.6441218852996826
Epoch 152, Train Loss: 2.6258132457733154, Validation Loss: 2.6429784297943115
Epoch 153, Train Loss: 2.62469482421875, Validation Loss: 2.6418440341949463
Epoch 154, Train Loss: 2.6235880851745605, Validation Loss: 2.640721082687378
Epoch 155, Train Loss: 2.6224913597106934, Validation Loss: 2.6396069526672363
Epoch 156, Train Loss: 2.621405839920044, Validation Loss: 2.638503074645996
Epoch 157, Train Loss: 2.6203317642211914, Validation Loss: 2.637411117553711
Epoch 158, Train Loss: 2.6192686557769775, Validation Loss: 2.6363322734832764
Epoch 159, Train Loss: 2.6182165145874023, Validation Loss: 2.6352686882019043
Epoch 160, Train Loss: 2.6171743869781494, Validation Loss: 2.6342201232910156
Epoch 161, Train Loss: 2.6161439418792725, Validation Loss: 2.6331827640533447
Epoch 162, Train Loss: 2.615123748779297, Validation Loss: 2.6321537494659424
Epoch 163, Train Loss: 2.614114284515381, Validation Loss: 2.631134271621704
Epoch 164, Train Loss: 2.613114356994629, Validation Loss: 2.6301286220550537
Epoch 165, Train Loss: 2.6121275424957275, Validation Loss: 2.6291394233703613
Epoch 166, Train Loss: 2.6111507415771484, Validation Loss: 2.6281604766845703
Epoch 167, Train Loss: 2.610182523727417, Validation Loss: 2.6271910667419434
Epoch 168, Train Loss: 2.6092209815979004, Validation Loss: 2.626234769821167
Epoch 169, Train Loss: 2.6082680225372314, Validation Loss: 2.625288248062134
Epoch 170, Train Loss: 2.6073246002197266, Validation Loss: 2.624354124069214
Epoch 171, Train Loss: 2.6063897609710693, Validation Loss: 2.623426914215088
Epoch 172, Train Loss: 2.6054651737213135, Validation Loss: 2.6225128173828125
Epoch 173, Train Loss: 2.604548454284668, Validation Loss: 2.6216113567352295
Epoch 174, Train Loss: 2.60364031791687, Validation Loss: 2.6207168102264404
Epoch 175, Train Loss: 2.602739095687866, Validation Loss: 2.6198313236236572
Epoch 176, Train Loss: 2.6018459796905518, Validation Loss: 2.6189541816711426
Epoch 177, Train Loss: 2.600959300994873, Validation Loss: 2.6180813312530518
Epoch 178, Train Loss: 2.600080966949463, Validation Loss: 2.6172142028808594
Epoch 179, Train Loss: 2.5992090702056885, Validation Loss: 2.6163551807403564
Epoch 180, Train Loss: 2.5983448028564453, Validation Loss: 2.615504026412964
Epoch 181, Train Loss: 2.597489595413208, Validation Loss: 2.6146628856658936
Epoch 182, Train Loss: 2.596642017364502, Validation Loss: 2.6138296127319336
Epoch 183, Train Loss: 2.5957999229431152, Validation Loss: 2.613002061843872
Epoch 184, Train Loss: 2.5949647426605225, Validation Loss: 2.612187385559082
Epoch 185, Train Loss: 2.5941359996795654, Validation Loss: 2.6113805770874023
Epoch 186, Train Loss: 2.5933148860931396, Validation Loss: 2.6105799674987793
Epoch 187, Train Loss: 2.5924997329711914, Validation Loss: 2.609783172607422
Epoch 188, Train Loss: 2.591691017150879, Validation Loss: 2.608992338180542
Epoch 189, Train Loss: 2.590888500213623, Validation Loss: 2.6082069873809814
Epoch 190, Train Loss: 2.590092658996582, Validation Loss: 2.6074278354644775
Epoch 191, Train Loss: 2.5893044471740723, Validation Loss: 2.606654644012451
Epoch 192, Train Loss: 2.5885229110717773, Validation Loss: 2.6058897972106934
Epoch 193, Train Loss: 2.587749481201172, Validation Loss: 2.6051316261291504
Epoch 194, Train Loss: 2.586982011795044, Validation Loss: 2.6043760776519775
Epoch 195, Train Loss: 2.5862221717834473, Validation Loss: 2.603624105453491
Epoch 196, Train Loss: 2.585470199584961, Validation Loss: 2.602876901626587
Epoch 197, Train Loss: 2.5847227573394775, Validation Loss: 2.6021366119384766
Epoch 198, Train Loss: 2.5839812755584717, Validation Loss: 2.6014022827148438
Epoch 199, Train Loss: 2.5832457542419434, Validation Loss: 2.600672960281372
Epoch 200, Train Loss: 2.5825161933898926, Validation Loss: 2.599950075149536
Epoch 201, Train Loss: 2.5817949771881104, Validation Loss: 2.5992321968078613
Epoch 202, Train Loss: 2.5810794830322266, Validation Loss: 2.598520040512085
Epoch 203, Train Loss: 2.5803680419921875, Validation Loss: 2.597813606262207
Epoch 204, Train Loss: 2.5796616077423096, Validation Loss: 2.5971128940582275
Epoch 205, Train Loss: 2.5789616107940674, Validation Loss: 2.5964195728302
Epoch 206, Train Loss: 2.5782673358917236, Validation Loss: 2.595729351043701
Epoch 207, Train Loss: 2.5775787830352783, Validation Loss: 2.5950450897216797
Epoch 208, Train Loss: 2.5768954753875732, Validation Loss: 2.5943689346313477
Epoch 209, Train Loss: 2.5762171745300293, Validation Loss: 2.593698024749756
Epoch 210, Train Loss: 2.575542688369751, Validation Loss: 2.5930323600769043
Epoch 211, Train Loss: 2.5748722553253174, Validation Loss: 2.59237003326416
Epoch 212, Train Loss: 2.574207305908203, Validation Loss: 2.59171199798584
Epoch 213, Train Loss: 2.5735456943511963, Validation Loss: 2.591057538986206
Epoch 214, Train Loss: 2.572889566421509, Validation Loss: 2.5904102325439453
Epoch 215, Train Loss: 2.5722367763519287, Validation Loss: 2.5897653102874756
Epoch 216, Train Loss: 2.571587324142456, Validation Loss: 2.589125633239746
Epoch 217, Train Loss: 2.570941686630249, Validation Loss: 2.588491201400757
Epoch 218, Train Loss: 2.570300340652466, Validation Loss: 2.5878636837005615
Epoch 219, Train Loss: 2.5696635246276855, Validation Loss: 2.5872409343719482
Epoch 220, Train Loss: 2.569030523300171, Validation Loss: 2.5866217613220215
Epoch 221, Train Loss: 2.5684032440185547, Validation Loss: 2.586005449295044
Epoch 222, Train Loss: 2.567780017852783, Validation Loss: 2.585390567779541
Epoch 223, Train Loss: 2.5671603679656982, Validation Loss: 2.58478045463562
Epoch 224, Train Loss: 2.566546678543091, Validation Loss: 2.584176540374756
Epoch 225, Train Loss: 2.5659375190734863, Validation Loss: 2.5835766792297363
Epoch 226, Train Loss: 2.5653324127197266, Validation Loss: 2.582980155944824
Epoch 227, Train Loss: 2.5647313594818115, Validation Loss: 2.582386016845703
Epoch 228, Train Loss: 2.5641355514526367, Validation Loss: 2.581793785095215
Epoch 229, Train Loss: 2.5635430812835693, Validation Loss: 2.5812034606933594
Epoch 230, Train Loss: 2.562955141067505, Validation Loss: 2.5806164741516113
Epoch 231, Train Loss: 2.5623714923858643, Validation Loss: 2.580033302307129
Epoch 232, Train Loss: 2.5617928504943848, Validation Loss: 2.579454183578491
Epoch 233, Train Loss: 2.561218023300171, Validation Loss: 2.5788793563842773
Epoch 234, Train Loss: 2.5606467723846436, Validation Loss: 2.578310012817383
Epoch 235, Train Loss: 2.5600786209106445, Validation Loss: 2.577744960784912
Epoch 236, Train Loss: 2.5595152378082275, Validation Loss: 2.577183485031128
Epoch 237, Train Loss: 2.558954954147339, Validation Loss: 2.576625347137451
Epoch 238, Train Loss: 2.5583977699279785, Validation Loss: 2.576068162918091
Epoch 239, Train Loss: 2.5578434467315674, Validation Loss: 2.5755136013031006
Epoch 240, Train Loss: 2.5572926998138428, Validation Loss: 2.5749635696411133
Epoch 241, Train Loss: 2.5567455291748047, Validation Loss: 2.574415922164917
Epoch 242, Train Loss: 2.5562007427215576, Validation Loss: 2.573869228363037
Epoch 243, Train Loss: 2.555659294128418, Validation Loss: 2.5733251571655273
Epoch 244, Train Loss: 2.5551202297210693, Validation Loss: 2.5727827548980713
Epoch 245, Train Loss: 2.5545854568481445, Validation Loss: 2.57224440574646
Epoch 246, Train Loss: 2.554053783416748, Validation Loss: 2.5717079639434814
Epoch 247, Train Loss: 2.553525447845459, Validation Loss: 2.571173906326294
Epoch 248, Train Loss: 2.552999496459961, Validation Loss: 2.5706419944763184
Epoch 249, Train Loss: 2.552476644515991, Validation Loss: 2.5701115131378174
Epoch 250, Train Loss: 2.5519561767578125, Validation Loss: 2.5695831775665283
Epoch 251, Train Loss: 2.551439046859741, Validation Loss: 2.5690577030181885
Epoch 252, Train Loss: 2.5509235858917236, Validation Loss: 2.5685348510742188
Epoch 253, Train Loss: 2.5504112243652344, Validation Loss: 2.5680160522460938
Epoch 254, Train Loss: 2.549901247024536, Validation Loss: 2.5674986839294434
Epoch 255, Train Loss: 2.549394130706787, Validation Loss: 2.5669825077056885
Epoch 256, Train Loss: 2.548889398574829, Validation Loss: 2.5664684772491455
Epoch 257, Train Loss: 2.5483875274658203, Validation Loss: 2.5659568309783936
Epoch 258, Train Loss: 2.5478875637054443, Validation Loss: 2.5654475688934326
Epoch 259, Train Loss: 2.547388792037964, Validation Loss: 2.5649399757385254
Epoch 260, Train Loss: 2.54689359664917, Validation Loss: 2.564434051513672
Epoch 261, Train Loss: 2.5463991165161133, Validation Loss: 2.5639312267303467
Epoch 262, Train Loss: 2.545908212661743, Validation Loss: 2.5634310245513916
Epoch 263, Train Loss: 2.5454189777374268, Validation Loss: 2.5629336833953857
Epoch 264, Train Loss: 2.544931650161743, Validation Loss: 2.562438726425171
Epoch 265, Train Loss: 2.544447660446167, Validation Loss: 2.5619468688964844
Epoch 266, Train Loss: 2.5439672470092773, Validation Loss: 2.561458110809326
Epoch 267, Train Loss: 2.5434887409210205, Validation Loss: 2.5609724521636963
Epoch 268, Train Loss: 2.543013334274292, Validation Loss: 2.5604913234710693
Epoch 269, Train Loss: 2.542539119720459, Validation Loss: 2.5600123405456543
Epoch 270, Train Loss: 2.5420663356781006, Validation Loss: 2.559535264968872
Epoch 271, Train Loss: 2.5415961742401123, Validation Loss: 2.5590598583221436
Epoch 272, Train Loss: 2.5411276817321777, Validation Loss: 2.558586835861206
Epoch 273, Train Loss: 2.5406606197357178, Validation Loss: 2.5581157207489014
Epoch 274, Train Loss: 2.540196180343628, Validation Loss: 2.5576460361480713
Epoch 275, Train Loss: 2.539733648300171, Validation Loss: 2.5571773052215576
Epoch 276, Train Loss: 2.5392730236053467, Validation Loss: 2.5567116737365723
Epoch 277, Train Loss: 2.538814067840576, Validation Loss: 2.5562479496002197
Epoch 278, Train Loss: 2.5383570194244385, Validation Loss: 2.555785655975342
Epoch 279, Train Loss: 2.5379016399383545, Validation Loss: 2.5553250312805176
Epoch 280, Train Loss: 2.537447690963745, Validation Loss: 2.5548665523529053
Epoch 281, Train Loss: 2.5369954109191895, Validation Loss: 2.5544092655181885
Epoch 282, Train Loss: 2.5365452766418457, Validation Loss: 2.553955078125
Epoch 283, Train Loss: 2.536097288131714, Validation Loss: 2.5535025596618652
Epoch 284, Train Loss: 2.535651445388794, Validation Loss: 2.5530524253845215
Epoch 285, Train Loss: 2.535207748413086, Validation Loss: 2.552604913711548
Epoch 286, Train Loss: 2.534766435623169, Validation Loss: 2.5521581172943115
Epoch 287, Train Loss: 2.5343263149261475, Validation Loss: 2.551713466644287
Epoch 288, Train Loss: 2.5338876247406006, Validation Loss: 2.5512707233428955
Epoch 289, Train Loss: 2.5334513187408447, Validation Loss: 2.550828218460083
Epoch 290, Train Loss: 2.533015727996826, Validation Loss: 2.550386667251587
Epoch 291, Train Loss: 2.5325820446014404, Validation Loss: 2.5499472618103027
Epoch 292, Train Loss: 2.5321500301361084, Validation Loss: 2.5495097637176514
Epoch 293, Train Loss: 2.531719923019409, Validation Loss: 2.549074649810791
Epoch 294, Train Loss: 2.5312914848327637, Validation Loss: 2.5486397743225098
Epoch 295, Train Loss: 2.5308642387390137, Validation Loss: 2.5482068061828613
Epoch 296, Train Loss: 2.530438184738159, Validation Loss: 2.547776460647583
Epoch 297, Train Loss: 2.5300140380859375, Validation Loss: 2.547347068786621
Epoch 298, Train Loss: 2.5295913219451904, Validation Loss: 2.546919345855713
Epoch 299, Train Loss: 2.5291695594787598, Validation Loss: 2.5464932918548584
Epoch 300, Train Loss: 2.528749465942383, Validation Loss: 2.546069383621216
Epoch 301, Train Loss: 2.5283308029174805, Validation Loss: 2.5456466674804688
Epoch 302, Train Loss: 2.5279126167297363, Validation Loss: 2.5452229976654053
Epoch 303, Train Loss: 2.5274956226348877, Validation Loss: 2.544802188873291
Epoch 304, Train Loss: 2.5270800590515137, Validation Loss: 2.544384241104126
Epoch 305, Train Loss: 2.5266659259796143, Validation Loss: 2.5439672470092773
Epoch 306, Train Loss: 2.5262532234191895, Validation Loss: 2.543551445007324
Epoch 307, Train Loss: 2.5258426666259766, Validation Loss: 2.543138265609741
Epoch 308, Train Loss: 2.525432586669922, Validation Loss: 2.5427262783050537
Epoch 309, Train Loss: 2.525023937225342, Validation Loss: 2.542316436767578
Epoch 310, Train Loss: 2.5246176719665527, Validation Loss: 2.541907787322998
Epoch 311, Train Loss: 2.524212121963501, Validation Loss: 2.5415003299713135
Epoch 312, Train Loss: 2.5238077640533447, Validation Loss: 2.5410945415496826
Epoch 313, Train Loss: 2.523404359817505, Validation Loss: 2.54068922996521
Epoch 314, Train Loss: 2.5230023860931396, Validation Loss: 2.5402863025665283
Epoch 315, Train Loss: 2.522602081298828, Validation Loss: 2.5398850440979004
Epoch 316, Train Loss: 2.522202253341675, Validation Loss: 2.5394833087921143
Epoch 317, Train Loss: 2.5218045711517334, Validation Loss: 2.5390844345092773
Epoch 318, Train Loss: 2.5214076042175293, Validation Loss: 2.5386877059936523
Epoch 319, Train Loss: 2.5210120677948, Validation Loss: 2.5382916927337646
Epoch 320, Train Loss: 2.520617723464966, Validation Loss: 2.537895441055298
Epoch 321, Train Loss: 2.5202250480651855, Validation Loss: 2.5375001430511475
Epoch 322, Train Loss: 2.5198330879211426, Validation Loss: 2.5371053218841553
Epoch 323, Train Loss: 2.5194432735443115, Validation Loss: 2.5367112159729004
Epoch 324, Train Loss: 2.519054412841797, Validation Loss: 2.536317825317383
Epoch 325, Train Loss: 2.5186662673950195, Validation Loss: 2.535923957824707
Epoch 326, Train Loss: 2.518279790878296, Validation Loss: 2.5355310440063477
Epoch 327, Train Loss: 2.5178945064544678, Validation Loss: 2.535139322280884
Epoch 328, Train Loss: 2.5175111293792725, Validation Loss: 2.5347485542297363
Epoch 329, Train Loss: 2.5171282291412354, Validation Loss: 2.5343594551086426
Epoch 330, Train Loss: 2.5167460441589355, Validation Loss: 2.5339715480804443
Epoch 331, Train Loss: 2.5163655281066895, Validation Loss: 2.533586025238037
Epoch 332, Train Loss: 2.5159854888916016, Validation Loss: 2.53320050239563
Epoch 333, Train Loss: 2.5156071186065674, Validation Loss: 2.5328168869018555
Epoch 334, Train Loss: 2.515230178833008, Validation Loss: 2.5324344635009766
Epoch 335, Train Loss: 2.514854669570923, Validation Loss: 2.5320515632629395
Epoch 336, Train Loss: 2.5144803524017334, Validation Loss: 2.5316686630249023
Epoch 337, Train Loss: 2.5141074657440186, Validation Loss: 2.531287431716919
Epoch 338, Train Loss: 2.5137360095977783, Validation Loss: 2.530907154083252
Epoch 339, Train Loss: 2.513364791870117, Validation Loss: 2.530527114868164
Epoch 340, Train Loss: 2.5129945278167725, Validation Loss: 2.53014874458313
Epoch 341, Train Loss: 2.512625217437744, Validation Loss: 2.5297718048095703
Epoch 342, Train Loss: 2.5122570991516113, Validation Loss: 2.5293967723846436
Epoch 343, Train Loss: 2.511889696121216, Validation Loss: 2.529022693634033
Epoch 344, Train Loss: 2.511524200439453, Validation Loss: 2.5286483764648438
Epoch 345, Train Loss: 2.511160135269165, Validation Loss: 2.528275728225708
Epoch 346, Train Loss: 2.5107975006103516, Validation Loss: 2.5279030799865723
Epoch 347, Train Loss: 2.510436773300171, Validation Loss: 2.5275321006774902
Epoch 348, Train Loss: 2.510077714920044, Validation Loss: 2.527162551879883
Epoch 349, Train Loss: 2.509719133377075, Validation Loss: 2.5267930030822754
Epoch 350, Train Loss: 2.509361743927002, Validation Loss: 2.5264241695404053
Epoch 351, Train Loss: 2.5090062618255615, Validation Loss: 2.526057243347168
