/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_outputs/job_1_neurons_2_layers_4001_epochs_StandardScaler_171776
-1.7335108248887374 11.595510577901942
Epoch 0, Train Loss: 2.9825470447540283, Validation Loss: 2.9836654663085938
Epoch 251, Train Loss: 2.835005760192871, Validation Loss: 2.8419594764709473
Epoch 252, Train Loss: 2.834317684173584, Validation Loss: 2.8413171768188477
Epoch 253, Train Loss: 2.833630084991455, Validation Loss: 2.8406715393066406
Epoch 254, Train Loss: 2.8329434394836426, Validation Loss: 2.8400237560272217
Epoch 255, Train Loss: 2.832258462905884, Validation Loss: 2.839376449584961
Epoch 256, Train Loss: 2.8315742015838623, Validation Loss: 2.838728427886963
Epoch 257, Train Loss: 2.830889940261841, Validation Loss: 2.838082790374756
Epoch 258, Train Loss: 2.8302054405212402, Validation Loss: 2.8374366760253906
Epoch 259, Train Loss: 2.829521656036377, Validation Loss: 2.8367912769317627
Epoch 260, Train Loss: 2.8288371562957764, Validation Loss: 2.836146831512451
Epoch 261, Train Loss: 2.828153133392334, Validation Loss: 2.8355016708374023
Epoch 262, Train Loss: 2.8274691104888916, Validation Loss: 2.8348591327667236
Epoch 263, Train Loss: 2.8267860412597656, Validation Loss: 2.834216833114624
Epoch 264, Train Loss: 2.8261044025421143, Validation Loss: 2.833571195602417
Epoch 265, Train Loss: 2.825423002243042, Validation Loss: 2.8329226970672607
Epoch 266, Train Loss: 2.8247437477111816, Validation Loss: 2.8322741985321045
Epoch 267, Train Loss: 2.824065685272217, Validation Loss: 2.8316242694854736
Epoch 268, Train Loss: 2.8233883380889893, Validation Loss: 2.830974578857422
Epoch 269, Train Loss: 2.822711229324341, Validation Loss: 2.830324172973633
Epoch 270, Train Loss: 2.822035551071167, Validation Loss: 2.8296735286712646
Epoch 271, Train Loss: 2.821359157562256, Validation Loss: 2.829021692276001
Epoch 272, Train Loss: 2.820683479309082, Validation Loss: 2.8283660411834717
Epoch 273, Train Loss: 2.8200089931488037, Validation Loss: 2.8277127742767334
Epoch 274, Train Loss: 2.819334030151367, Validation Loss: 2.8270606994628906
Epoch 275, Train Loss: 2.8186590671539307, Validation Loss: 2.8264095783233643
Epoch 276, Train Loss: 2.817983627319336, Validation Loss: 2.825758695602417
Epoch 277, Train Loss: 2.817309856414795, Validation Loss: 2.825103282928467
Epoch 278, Train Loss: 2.816635847091675, Validation Loss: 2.824451208114624
Epoch 279, Train Loss: 2.815964698791504, Validation Loss: 2.8238000869750977
Epoch 280, Train Loss: 2.815296173095703, Validation Loss: 2.8231494426727295
Epoch 281, Train Loss: 2.8146278858184814, Validation Loss: 2.822496175765991
Epoch 282, Train Loss: 2.813957929611206, Validation Loss: 2.821841239929199
Epoch 283, Train Loss: 2.8132874965667725, Validation Loss: 2.8211891651153564
Epoch 284, Train Loss: 2.8126187324523926, Validation Loss: 2.820533037185669
Epoch 285, Train Loss: 2.811952590942383, Validation Loss: 2.8198750019073486
Epoch 286, Train Loss: 2.811288356781006, Validation Loss: 2.819220781326294
Epoch 287, Train Loss: 2.810622215270996, Validation Loss: 2.8185737133026123
Epoch 288, Train Loss: 2.8099565505981445, Validation Loss: 2.8179290294647217
Epoch 289, Train Loss: 2.8092918395996094, Validation Loss: 2.8172831535339355
Epoch 290, Train Loss: 2.8086278438568115, Validation Loss: 2.816636323928833
Epoch 291, Train Loss: 2.8079655170440674, Validation Loss: 2.8159902095794678
Epoch 292, Train Loss: 2.8073034286499023, Validation Loss: 2.8153460025787354
Epoch 293, Train Loss: 2.8066444396972656, Validation Loss: 2.8147013187408447
Epoch 294, Train Loss: 2.8059885501861572, Validation Loss: 2.8140578269958496
Epoch 295, Train Loss: 2.80533504486084, Validation Loss: 2.8134169578552246
Epoch 296, Train Loss: 2.80468487739563, Validation Loss: 2.812777042388916
Epoch 297, Train Loss: 2.804036855697632, Validation Loss: 2.8121368885040283
Epoch 298, Train Loss: 2.8033909797668457, Validation Loss: 2.8114945888519287
Epoch 299, Train Loss: 2.802746295928955, Validation Loss: 2.8108527660369873
Epoch 300, Train Loss: 2.8021039962768555, Validation Loss: 2.8102102279663086
Epoch 301, Train Loss: 2.8014636039733887, Validation Loss: 2.809570789337158
Epoch 302, Train Loss: 2.8008248805999756, Validation Loss: 2.808932304382324
Epoch 303, Train Loss: 2.800189256668091, Validation Loss: 2.8082950115203857
Epoch 304, Train Loss: 2.799556016921997, Validation Loss: 2.8076581954956055
Epoch 305, Train Loss: 2.798926591873169, Validation Loss: 2.8070266246795654
Epoch 306, Train Loss: 2.798299551010132, Validation Loss: 2.8064024448394775
Epoch 307, Train Loss: 2.7976725101470947, Validation Loss: 2.8057780265808105
Epoch 308, Train Loss: 2.7970473766326904, Validation Loss: 2.805155038833618
Epoch 309, Train Loss: 2.7964208126068115, Validation Loss: 2.8045318126678467
Epoch 310, Train Loss: 2.7957990169525146, Validation Loss: 2.8039071559906006
Epoch 311, Train Loss: 2.795180559158325, Validation Loss: 2.8032853603363037
Epoch 312, Train Loss: 2.7945656776428223, Validation Loss: 2.802673816680908
Epoch 313, Train Loss: 2.793947696685791, Validation Loss: 2.802070379257202
Epoch 314, Train Loss: 2.7933285236358643, Validation Loss: 2.8014698028564453
Epoch 315, Train Loss: 2.7927114963531494, Validation Loss: 2.800874710083008
Epoch 316, Train Loss: 2.792097568511963, Validation Loss: 2.800281047821045
Epoch 317, Train Loss: 2.7914834022521973, Validation Loss: 2.7996814250946045
Epoch 318, Train Loss: 2.7908711433410645, Validation Loss: 2.799077033996582
Epoch 319, Train Loss: 2.790260076522827, Validation Loss: 2.7984659671783447
Epoch 320, Train Loss: 2.7896480560302734, Validation Loss: 2.7978596687316895
Epoch 321, Train Loss: 2.7890381813049316, Validation Loss: 2.7972586154937744
Epoch 322, Train Loss: 2.7884292602539062, Validation Loss: 2.7966606616973877
Epoch 323, Train Loss: 2.787822961807251, Validation Loss: 2.79606294631958
Epoch 324, Train Loss: 2.7872166633605957, Validation Loss: 2.7954652309417725
Epoch 325, Train Loss: 2.7866082191467285, Validation Loss: 2.7948668003082275
Epoch 326, Train Loss: 2.7860026359558105, Validation Loss: 2.794269323348999
Epoch 327, Train Loss: 2.7853987216949463, Validation Loss: 2.793678045272827
Epoch 328, Train Loss: 2.7847959995269775, Validation Loss: 2.79308819770813
Epoch 329, Train Loss: 2.784196138381958, Validation Loss: 2.7925004959106445
Epoch 330, Train Loss: 2.783597946166992, Validation Loss: 2.7919082641601562
Epoch 331, Train Loss: 2.7830042839050293, Validation Loss: 2.791316509246826
Epoch 332, Train Loss: 2.7824132442474365, Validation Loss: 2.7907321453094482
Epoch 333, Train Loss: 2.7818210124969482, Validation Loss: 2.7901484966278076
Epoch 334, Train Loss: 2.7812321186065674, Validation Loss: 2.789569616317749
Epoch 335, Train Loss: 2.780644416809082, Validation Loss: 2.788994312286377
Epoch 336, Train Loss: 2.7800559997558594, Validation Loss: 2.788409471511841
Epoch 337, Train Loss: 2.779470682144165, Validation Loss: 2.78782057762146
Epoch 338, Train Loss: 2.77888822555542, Validation Loss: 2.787234306335449
Epoch 339, Train Loss: 2.7783100605010986, Validation Loss: 2.786654472351074
Epoch 340, Train Loss: 2.777733564376831, Validation Loss: 2.7860710620880127
Epoch 341, Train Loss: 2.7771573066711426, Validation Loss: 2.785492420196533
Epoch 342, Train Loss: 2.776585578918457, Validation Loss: 2.7849183082580566
Epoch 343, Train Loss: 2.776017427444458, Validation Loss: 2.7843475341796875
Epoch 344, Train Loss: 2.7754523754119873, Validation Loss: 2.7837843894958496
Epoch 345, Train Loss: 2.774890899658203, Validation Loss: 2.783224105834961
Epoch 346, Train Loss: 2.7743313312530518, Validation Loss: 2.7826733589172363
Epoch 347, Train Loss: 2.773775339126587, Validation Loss: 2.782134532928467
Epoch 348, Train Loss: 2.7732250690460205, Validation Loss: 2.7816009521484375
Epoch 349, Train Loss: 2.7726786136627197, Validation Loss: 2.7810680866241455
Epoch 350, Train Loss: 2.772136926651001, Validation Loss: 2.780534505844116
Epoch 351, Train Loss: 2.7716000080108643, Validation Loss: 2.780001640319824
