/work/gbadarac/MonoJet_NPLM/MonoJet_NPLM_analysis/Normalizing_Flows/EstimationNF_outputs/job_32_neurons_6_layers_4001_epochs_LRscheduler_129042
Epoch 0, Train Loss: 3.0114781856536865, Validation Loss: 3.011058807373047
Epoch 85, Train Loss: 2.8991148471832275, Validation Loss: 2.9015960693359375
Epoch 86, Train Loss: 2.8989648818969727, Validation Loss: 2.9014437198638916
Epoch 87, Train Loss: 2.898815155029297, Validation Loss: 2.901291608810425
Epoch 88, Train Loss: 2.8986656665802, Validation Loss: 2.901139497756958
Epoch 89, Train Loss: 2.898516893386841, Validation Loss: 2.900987386703491
Epoch 90, Train Loss: 2.8983678817749023, Validation Loss: 2.900836229324341
Epoch 91, Train Loss: 2.8982198238372803, Validation Loss: 2.9006850719451904
Epoch 92, Train Loss: 2.898071765899658, Validation Loss: 2.9005355834960938
Epoch 93, Train Loss: 2.8979249000549316, Validation Loss: 2.9003868103027344
Epoch 94, Train Loss: 2.8977785110473633, Validation Loss: 2.9002387523651123
Epoch 95, Train Loss: 2.8976328372955322, Validation Loss: 2.9000914096832275
Epoch 96, Train Loss: 2.8974878787994385, Validation Loss: 2.8999452590942383
Epoch 97, Train Loss: 2.897343397140503, Validation Loss: 2.8997998237609863
Epoch 98, Train Loss: 2.8971993923187256, Validation Loss: 2.8996551036834717
Epoch 99, Train Loss: 2.8970558643341064, Validation Loss: 2.8995113372802734
Epoch 100, Train Loss: 2.8969125747680664, Validation Loss: 2.8993680477142334
Epoch 101, Train Loss: 2.8967697620391846, Validation Loss: 2.8992257118225098
Epoch 102, Train Loss: 2.8966269493103027, Validation Loss: 2.8990836143493652
Epoch 103, Train Loss: 2.896484851837158, Validation Loss: 2.898941993713379
Epoch 104, Train Loss: 2.8963429927825928, Validation Loss: 2.89880108833313
Epoch 105, Train Loss: 2.8962011337280273, Validation Loss: 2.898660659790039
Epoch 106, Train Loss: 2.8960602283477783, Validation Loss: 2.8985204696655273
Epoch 107, Train Loss: 2.895918846130371, Validation Loss: 2.898380756378174
Epoch 108, Train Loss: 2.8957784175872803, Validation Loss: 2.8982415199279785
Epoch 109, Train Loss: 2.8956379890441895, Validation Loss: 2.8981027603149414
Epoch 110, Train Loss: 2.895498514175415, Validation Loss: 2.8979647159576416
Epoch 111, Train Loss: 2.8953588008880615, Validation Loss: 2.897826910018921
Epoch 112, Train Loss: 2.8952198028564453, Validation Loss: 2.8976891040802
Epoch 113, Train Loss: 2.8950812816619873, Validation Loss: 2.8975517749786377
Epoch 114, Train Loss: 2.8949429988861084, Validation Loss: 2.8974146842956543
Epoch 115, Train Loss: 2.8948049545288086, Validation Loss: 2.897277593612671
Epoch 116, Train Loss: 2.894667148590088, Validation Loss: 2.8971407413482666
Epoch 117, Train Loss: 2.8945300579071045, Validation Loss: 2.8970041275024414
Epoch 118, Train Loss: 2.894392967224121, Validation Loss: 2.896867513656616
Epoch 119, Train Loss: 2.894256353378296, Validation Loss: 2.896731376647949
Epoch 120, Train Loss: 2.89411997795105, Validation Loss: 2.8965952396392822
Epoch 121, Train Loss: 2.893984079360962, Validation Loss: 2.8964591026306152
Epoch 122, Train Loss: 2.893848180770874, Validation Loss: 2.8963234424591064
Epoch 123, Train Loss: 2.8937129974365234, Validation Loss: 2.8961877822875977
Epoch 124, Train Loss: 2.893577814102173, Validation Loss: 2.896052598953247
Epoch 125, Train Loss: 2.8934433460235596, Validation Loss: 2.8959176540374756
Epoch 126, Train Loss: 2.893308639526367, Validation Loss: 2.895782709121704
Epoch 127, Train Loss: 2.893174886703491, Validation Loss: 2.895648241043091
Epoch 128, Train Loss: 2.8930411338806152, Validation Loss: 2.895514488220215
Epoch 129, Train Loss: 2.8929073810577393, Validation Loss: 2.895380735397339
Epoch 130, Train Loss: 2.8927743434906006, Validation Loss: 2.895247220993042
Epoch 131, Train Loss: 2.892641544342041, Validation Loss: 2.895113945007324
Epoch 132, Train Loss: 2.8925089836120605, Validation Loss: 2.8949811458587646
Epoch 133, Train Loss: 2.8923768997192383, Validation Loss: 2.8948493003845215
Epoch 134, Train Loss: 2.892244815826416, Validation Loss: 2.894716739654541
Epoch 135, Train Loss: 2.892113447189331, Validation Loss: 2.894585132598877
Epoch 136, Train Loss: 2.891982078552246, Validation Loss: 2.894454002380371
Epoch 137, Train Loss: 2.8918509483337402, Validation Loss: 2.8943228721618652
Epoch 138, Train Loss: 2.8917202949523926, Validation Loss: 2.8941922187805176
Epoch 139, Train Loss: 2.891590118408203, Validation Loss: 2.894061803817749
Epoch 140, Train Loss: 2.8914597034454346, Validation Loss: 2.8939316272735596
Epoch 141, Train Loss: 2.8913300037384033, Validation Loss: 2.8938024044036865
Epoch 142, Train Loss: 2.891200304031372, Validation Loss: 2.8936729431152344
Epoch 143, Train Loss: 2.891071081161499, Validation Loss: 2.8935437202453613
Epoch 144, Train Loss: 2.890942096710205, Validation Loss: 2.8934152126312256
Epoch 145, Train Loss: 2.8908133506774902, Validation Loss: 2.8932864665985107
Epoch 146, Train Loss: 2.8906848430633545, Validation Loss: 2.8931586742401123
Epoch 147, Train Loss: 2.890556573867798, Validation Loss: 2.8930306434631348
Epoch 148, Train Loss: 2.8904290199279785, Validation Loss: 2.8929028511047363
Epoch 149, Train Loss: 2.89030122756958, Validation Loss: 2.892775535583496
Epoch 150, Train Loss: 2.89017391204834, Validation Loss: 2.892648220062256
Epoch 151, Train Loss: 2.8900468349456787, Validation Loss: 2.892521381378174
Epoch 152, Train Loss: 2.8899199962615967, Validation Loss: 2.892394781112671
Epoch 153, Train Loss: 2.8897933959960938, Validation Loss: 2.892268180847168
Epoch 154, Train Loss: 2.889667272567749, Validation Loss: 2.892141819000244
Epoch 155, Train Loss: 2.8895411491394043, Validation Loss: 2.8920159339904785
Epoch 156, Train Loss: 2.8894152641296387, Validation Loss: 2.891890048980713
Epoch 157, Train Loss: 2.8892898559570312, Validation Loss: 2.8917648792266846
Epoch 158, Train Loss: 2.889164447784424, Validation Loss: 2.891639471054077
Epoch 159, Train Loss: 2.8890397548675537, Validation Loss: 2.891514301300049
Epoch 160, Train Loss: 2.8889153003692627, Validation Loss: 2.891389846801758
Epoch 161, Train Loss: 2.8887906074523926, Validation Loss: 2.8912651538848877
Epoch 162, Train Loss: 2.8886659145355225, Validation Loss: 2.891141176223755
Epoch 163, Train Loss: 2.888542413711548, Validation Loss: 2.891017198562622
Epoch 164, Train Loss: 2.888418674468994, Validation Loss: 2.8908934593200684
Epoch 165, Train Loss: 2.8882951736450195, Validation Loss: 2.8907699584960938
Epoch 166, Train Loss: 2.888171911239624, Validation Loss: 2.8906466960906982
Epoch 167, Train Loss: 2.8880491256713867, Validation Loss: 2.890523910522461
Epoch 168, Train Loss: 2.8879265785217285, Validation Loss: 2.8904011249542236
Epoch 169, Train Loss: 2.887803792953491, Validation Loss: 2.8902783393859863
Epoch 170, Train Loss: 2.887681722640991, Validation Loss: 2.8901562690734863
Epoch 171, Train Loss: 2.887559652328491, Validation Loss: 2.8900344371795654
Epoch 172, Train Loss: 2.8874380588531494, Validation Loss: 2.8899126052856445
Epoch 173, Train Loss: 2.8873164653778076, Validation Loss: 2.8897910118103027
Epoch 174, Train Loss: 2.887195348739624, Validation Loss: 2.88966965675354
Epoch 175, Train Loss: 2.8870742321014404, Validation Loss: 2.8895487785339355
Epoch 176, Train Loss: 2.886953592300415, Validation Loss: 2.889427661895752
Epoch 177, Train Loss: 2.8868329524993896, Validation Loss: 2.8893074989318848
Epoch 178, Train Loss: 2.8867127895355225, Validation Loss: 2.8891870975494385
Epoch 179, Train Loss: 2.8865926265716553, Validation Loss: 2.8890674114227295
Epoch 180, Train Loss: 2.8864729404449463, Validation Loss: 2.8889474868774414
Epoch 181, Train Loss: 2.886353015899658, Validation Loss: 2.8888280391693115
Epoch 182, Train Loss: 2.8862340450286865, Validation Loss: 2.8887085914611816
Epoch 183, Train Loss: 2.8861148357391357, Validation Loss: 2.88858962059021
Epoch 184, Train Loss: 2.885995626449585, Validation Loss: 2.888470411300659
Epoch 185, Train Loss: 2.8858773708343506, Validation Loss: 2.8883519172668457
Epoch 186, Train Loss: 2.885758876800537, Validation Loss: 2.8882339000701904
Epoch 187, Train Loss: 2.8856406211853027, Validation Loss: 2.888115406036377
Epoch 188, Train Loss: 2.8855228424072266, Validation Loss: 2.8879971504211426
Epoch 189, Train Loss: 2.8854050636291504, Validation Loss: 2.8878796100616455
Epoch 190, Train Loss: 2.8852875232696533, Validation Loss: 2.8877623081207275
Epoch 191, Train Loss: 2.8851702213287354, Validation Loss: 2.8876452445983887
Epoch 192, Train Loss: 2.8850531578063965, Validation Loss: 2.88752818107605
Epoch 193, Train Loss: 2.884936809539795, Validation Loss: 2.887411594390869
Epoch 194, Train Loss: 2.884819984436035, Validation Loss: 2.8872950077056885
Epoch 195, Train Loss: 2.8847033977508545, Validation Loss: 2.887178421020508
Epoch 196, Train Loss: 2.884587526321411, Validation Loss: 2.8870627880096436
Epoch 197, Train Loss: 2.8844714164733887, Validation Loss: 2.886946678161621
Epoch 198, Train Loss: 2.8843557834625244, Validation Loss: 2.886831045150757
Epoch 199, Train Loss: 2.8842406272888184, Validation Loss: 2.886715888977051
Epoch 200, Train Loss: 2.8841254711151123, Validation Loss: 2.8866004943847656
Epoch 201, Train Loss: 2.8840105533599854, Validation Loss: 2.8864855766296387
Epoch 202, Train Loss: 2.8838953971862793, Validation Loss: 2.8863706588745117
Epoch 203, Train Loss: 2.8837809562683105, Validation Loss: 2.886256217956543
Epoch 204, Train Loss: 2.883666515350342, Validation Loss: 2.8861420154571533
Epoch 205, Train Loss: 2.883552312850952, Validation Loss: 2.8860278129577637
Epoch 206, Train Loss: 2.8834385871887207, Validation Loss: 2.885913848876953
Epoch 207, Train Loss: 2.8833248615264893, Validation Loss: 2.885800361633301
Epoch 208, Train Loss: 2.883211374282837, Validation Loss: 2.8856866359710693
Epoch 209, Train Loss: 2.8830981254577637, Validation Loss: 2.885573387145996
Epoch 210, Train Loss: 2.8829851150512695, Validation Loss: 2.88546085357666
Epoch 211, Train Loss: 2.8828723430633545, Validation Loss: 2.885347843170166
Epoch 212, Train Loss: 2.8827598094940186, Validation Loss: 2.885235071182251
Epoch 213, Train Loss: 2.8826472759246826, Validation Loss: 2.8851230144500732
Epoch 214, Train Loss: 2.882535219192505, Validation Loss: 2.8850104808807373
Epoch 215, Train Loss: 2.882423162460327, Validation Loss: 2.884899139404297
Epoch 216, Train Loss: 2.8823118209838867, Validation Loss: 2.8847873210906982
Epoch 217, Train Loss: 2.882200002670288, Validation Loss: 2.8846757411956787
Epoch 218, Train Loss: 2.8820886611938477, Validation Loss: 2.884564161300659
Epoch 219, Train Loss: 2.8819773197174072, Validation Loss: 2.884453535079956
Epoch 220, Train Loss: 2.881866693496704, Validation Loss: 2.884342670440674
Epoch 221, Train Loss: 2.881755828857422, Validation Loss: 2.8842318058013916
Epoch 222, Train Loss: 2.881645679473877, Validation Loss: 2.8841216564178467
Epoch 223, Train Loss: 2.881535053253174, Validation Loss: 2.8840112686157227
Epoch 224, Train Loss: 2.881425380706787, Validation Loss: 2.883901596069336
Epoch 225, Train Loss: 2.881315231323242, Validation Loss: 2.883791923522949
Epoch 226, Train Loss: 2.8812055587768555, Validation Loss: 2.8836824893951416
Epoch 227, Train Loss: 2.881096363067627, Validation Loss: 2.883572578430176
Epoch 228, Train Loss: 2.8809871673583984, Validation Loss: 2.8834633827209473
Epoch 229, Train Loss: 2.88087797164917, Validation Loss: 2.883354902267456
Epoch 230, Train Loss: 2.8807692527770996, Validation Loss: 2.8832461833953857
Epoch 231, Train Loss: 2.8806605339050293, Validation Loss: 2.8831377029418945
Epoch 232, Train Loss: 2.880552291870117, Validation Loss: 2.8830296993255615
Epoch 233, Train Loss: 2.880444288253784, Validation Loss: 2.882920980453491
Epoch 234, Train Loss: 2.880336284637451, Validation Loss: 2.8828136920928955
Epoch 235, Train Loss: 2.8802285194396973, Validation Loss: 2.8827059268951416
Epoch 236, Train Loss: 2.8801209926605225, Validation Loss: 2.882598638534546
Epoch 237, Train Loss: 2.8800137042999268, Validation Loss: 2.88249135017395
Epoch 238, Train Loss: 2.87990665435791, Validation Loss: 2.8823843002319336
Epoch 239, Train Loss: 2.8797993659973145, Validation Loss: 2.882277727127075
Epoch 240, Train Loss: 2.879693031311035, Validation Loss: 2.8821706771850586
Epoch 241, Train Loss: 2.8795862197875977, Validation Loss: 2.8820645809173584
Epoch 242, Train Loss: 2.8794801235198975, Validation Loss: 2.881958246231079
Epoch 243, Train Loss: 2.8793740272521973, Validation Loss: 2.881852388381958
Epoch 244, Train Loss: 2.879267930984497, Validation Loss: 2.881746768951416
Epoch 245, Train Loss: 2.879162073135376, Validation Loss: 2.881641149520874
Epoch 246, Train Loss: 2.879056692123413, Validation Loss: 2.881535768508911
Epoch 247, Train Loss: 2.8789515495300293, Validation Loss: 2.8814308643341064
Epoch 248, Train Loss: 2.8788464069366455, Validation Loss: 2.8813254833221436
Epoch 249, Train Loss: 2.878741502761841, Validation Loss: 2.881221055984497
Epoch 250, Train Loss: 2.8786368370056152, Validation Loss: 2.8811163902282715
Epoch 251, Train Loss: 2.8785321712493896, Validation Loss: 2.881012201309204
Epoch 252, Train Loss: 2.8784279823303223, Validation Loss: 2.8809080123901367
Epoch 253, Train Loss: 2.878324031829834, Validation Loss: 2.8808038234710693
Epoch 254, Train Loss: 2.8782200813293457, Validation Loss: 2.88070011138916
Epoch 255, Train Loss: 2.8781163692474365, Validation Loss: 2.88059663772583
Epoch 256, Train Loss: 2.8780128955841064, Validation Loss: 2.880493640899658
Epoch 257, Train Loss: 2.8779096603393555, Validation Loss: 2.8803904056549072
Epoch 258, Train Loss: 2.8778066635131836, Validation Loss: 2.8802871704101562
Epoch 259, Train Loss: 2.8777036666870117, Validation Loss: 2.8801846504211426
Epoch 260, Train Loss: 2.87760066986084, Validation Loss: 2.880082130432129
Epoch 261, Train Loss: 2.8774983882904053, Validation Loss: 2.8799798488616943
Epoch 262, Train Loss: 2.8773961067199707, Validation Loss: 2.8798775672912598
Epoch 263, Train Loss: 2.8772940635681152, Validation Loss: 2.8797757625579834
Epoch 264, Train Loss: 2.877192258834839, Validation Loss: 2.879674196243286
Epoch 265, Train Loss: 2.8770906925201416, Validation Loss: 2.879572629928589
Epoch 266, Train Loss: 2.8769893646240234, Validation Loss: 2.8794713020324707
Epoch 267, Train Loss: 2.876887798309326, Validation Loss: 2.8793702125549316
Epoch 268, Train Loss: 2.876786708831787, Validation Loss: 2.8792693614959717
Epoch 269, Train Loss: 2.876685857772827, Validation Loss: 2.879168748855591
Epoch 270, Train Loss: 2.8765852451324463, Validation Loss: 2.87906813621521
Epoch 271, Train Loss: 2.8764848709106445, Validation Loss: 2.8789680004119873
Epoch 272, Train Loss: 2.8763842582702637, Validation Loss: 2.8788678646087646
Epoch 273, Train Loss: 2.87628436088562, Validation Loss: 2.878767728805542
Epoch 274, Train Loss: 2.8761844635009766, Validation Loss: 2.8786680698394775
Epoch 275, Train Loss: 2.876084804534912, Validation Loss: 2.878568410873413
Epoch 276, Train Loss: 2.8759851455688477, Validation Loss: 2.878469228744507
Epoch 277, Train Loss: 2.8758859634399414, Validation Loss: 2.8783700466156006
Epoch 278, Train Loss: 2.875786781311035, Validation Loss: 2.8782708644866943
Epoch 279, Train Loss: 2.875687837600708, Validation Loss: 2.8781726360321045
Epoch 280, Train Loss: 2.875589370727539, Validation Loss: 2.8780739307403564
Epoch 281, Train Loss: 2.875490665435791, Validation Loss: 2.8779757022857666
Epoch 282, Train Loss: 2.875392198562622, Validation Loss: 2.8778772354125977
Epoch 283, Train Loss: 2.8752942085266113, Validation Loss: 2.877779245376587
Epoch 284, Train Loss: 2.8751962184906006, Validation Loss: 2.8776817321777344
Epoch 285, Train Loss: 2.875098705291748, Validation Loss: 2.877584457397461
Epoch 286, Train Loss: 2.8750011920928955, Validation Loss: 2.8774867057800293
Epoch 287, Train Loss: 2.874903440475464, Validation Loss: 2.877389669418335
Epoch 288, Train Loss: 2.8748061656951904, Validation Loss: 2.8772928714752197
Epoch 289, Train Loss: 2.874709367752075, Validation Loss: 2.8771960735321045
Epoch 290, Train Loss: 2.874612808227539, Validation Loss: 2.8770992755889893
Epoch 291, Train Loss: 2.874516010284424, Validation Loss: 2.8770031929016113
Epoch 292, Train Loss: 2.8744194507598877, Validation Loss: 2.876906633377075
Epoch 293, Train Loss: 2.8743233680725098, Validation Loss: 2.8768110275268555
Epoch 294, Train Loss: 2.874227285385132, Validation Loss: 2.8767151832580566
Epoch 295, Train Loss: 2.874131679534912, Validation Loss: 2.876619577407837
Epoch 296, Train Loss: 2.8740358352661133, Validation Loss: 2.876523733139038
Epoch 297, Train Loss: 2.8739407062530518, Validation Loss: 2.8764286041259766
Epoch 298, Train Loss: 2.873845338821411, Validation Loss: 2.8763339519500732
Epoch 299, Train Loss: 2.8737504482269287, Validation Loss: 2.876239061355591
Epoch 300, Train Loss: 2.8736555576324463, Validation Loss: 2.8761444091796875
Epoch 301, Train Loss: 2.873560905456543, Validation Loss: 2.8760502338409424
Epoch 302, Train Loss: 2.8734662532806396, Validation Loss: 2.875955581665039
Epoch 303, Train Loss: 2.8733718395233154, Validation Loss: 2.875861406326294
Epoch 304, Train Loss: 2.8732776641845703, Validation Loss: 2.875767469406128
Epoch 305, Train Loss: 2.8731839656829834, Validation Loss: 2.87567400932312
Epoch 306, Train Loss: 2.8730902671813965, Validation Loss: 2.8755807876586914
Epoch 307, Train Loss: 2.8729968070983887, Validation Loss: 2.8754873275756836
Epoch 308, Train Loss: 2.87290358543396, Validation Loss: 2.875394105911255
Epoch 309, Train Loss: 2.872810125350952, Validation Loss: 2.8753013610839844
Epoch 310, Train Loss: 2.8727171421051025, Validation Loss: 2.8752081394195557
Epoch 311, Train Loss: 2.872624397277832, Validation Loss: 2.8751161098480225
Epoch 312, Train Loss: 2.8725321292877197, Validation Loss: 2.87502384185791
Epoch 313, Train Loss: 2.872439384460449, Validation Loss: 2.8749313354492188
Epoch 314, Train Loss: 2.872347354888916, Validation Loss: 2.8748395442962646
Epoch 315, Train Loss: 2.872255563735962, Validation Loss: 2.8747475147247314
Epoch 316, Train Loss: 2.872163772583008, Validation Loss: 2.8746559619903564
Epoch 317, Train Loss: 2.8720719814300537, Validation Loss: 2.8745644092559814
Epoch 318, Train Loss: 2.8719804286956787, Validation Loss: 2.8744733333587646
Epoch 319, Train Loss: 2.871889352798462, Validation Loss: 2.874382495880127
Epoch 320, Train Loss: 2.871798038482666, Validation Loss: 2.8742916584014893
Epoch 321, Train Loss: 2.8717074394226074, Validation Loss: 2.8742008209228516
Epoch 322, Train Loss: 2.871616840362549, Validation Loss: 2.874110460281372
Epoch 323, Train Loss: 2.8715262413024902, Validation Loss: 2.8740200996398926
Epoch 324, Train Loss: 2.8714358806610107, Validation Loss: 2.873929738998413
Epoch 325, Train Loss: 2.8713457584381104, Validation Loss: 2.87384033203125
Epoch 326, Train Loss: 2.87125563621521, Validation Loss: 2.8737504482269287
Epoch 327, Train Loss: 2.8711659908294678, Validation Loss: 2.8736610412597656
Epoch 328, Train Loss: 2.8710763454437256, Validation Loss: 2.8735718727111816
Epoch 329, Train Loss: 2.8709871768951416, Validation Loss: 2.8734824657440186
Epoch 330, Train Loss: 2.8708977699279785, Validation Loss: 2.8733935356140137
Epoch 331, Train Loss: 2.8708088397979736, Validation Loss: 2.873304605484009
Epoch 332, Train Loss: 2.8707199096679688, Validation Loss: 2.873215913772583
Epoch 333, Train Loss: 2.870631217956543, Validation Loss: 2.8731276988983154
Epoch 334, Train Loss: 2.870542526245117, Validation Loss: 2.8730392456054688
Epoch 335, Train Loss: 2.8704545497894287, Validation Loss: 2.8729512691497803
Epoch 336, Train Loss: 2.870366334915161, Validation Loss: 2.872863531112671
Epoch 337, Train Loss: 2.8702783584594727, Validation Loss: 2.8727757930755615
Epoch 338, Train Loss: 2.8701910972595215, Validation Loss: 2.8726885318756104
Epoch 339, Train Loss: 2.870103120803833, Validation Loss: 2.872600793838501
Epoch 340, Train Loss: 2.870015859603882, Validation Loss: 2.872513771057129
Epoch 341, Train Loss: 2.8699285984039307, Validation Loss: 2.872426986694336
Epoch 342, Train Loss: 2.8698415756225586, Validation Loss: 2.8723397254943848
Epoch 343, Train Loss: 2.8697547912597656, Validation Loss: 2.872253656387329
Epoch 344, Train Loss: 2.8696680068969727, Validation Loss: 2.8721671104431152
Epoch 345, Train Loss: 2.869581699371338, Validation Loss: 2.8720810413360596
Epoch 346, Train Loss: 2.869495391845703, Validation Loss: 2.871994972229004
Epoch 347, Train Loss: 2.8694093227386475, Validation Loss: 2.8719091415405273
Epoch 348, Train Loss: 2.869323492050171, Validation Loss: 2.87182354927063
Epoch 349, Train Loss: 2.8692374229431152, Validation Loss: 2.8717379570007324
Epoch 350, Train Loss: 2.869152069091797, Validation Loss: 2.871652841567993
Epoch 351, Train Loss: 2.8690667152404785, Validation Loss: 2.871567487716675
